Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Fernán Caballero;Mujer;Fernán Caballero;;;novelista española;https://es.wikipedia.org/wiki/Fern%C3%A1n_Caballero;http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Cecilia%20B%C3%B6hl%20de%20Faber%20%28Museo%20del%20Romanticismo%20de%20Madrid%29.jpg;1796-12-25T00:00:00Z;1877-04-07T00:00:00Z;
Calle Rosalía de Castro;Mujer;Rosalía de Castro;;;poetisa y novelista gallega;https://es.wikipedia.org/wiki/Rosal%C3%ADa_de_Castro;http://commons.wikimedia.org/wiki/Special:FilePath/Rosal%C3%ADa%20Castro%20de%20Murgu%C3%ADa%20por%20Luis%20Sellier.jpg;1838-02-23T00:00:00Z;1885-07-15T00:00:00Z;
Calle Duquesa de la Victoria;Mujer;María del Carmen Angoloti y Mesa;;;noble española colaboradora de la Cruz Roja;https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Carmen_Angoloti_y_Mesa;http://commons.wikimedia.org/wiki/Special:FilePath/1921-12-03%2C%20La%20Esfera%2C%20Duquesa%20de%20la%20Victoria%2C%20Gamonal%20%28cropped%29.jpg;1875-09-07T00:00:00Z;1959-11-04T00:00:00Z;1
Calle Beata María Pilar Izquierdo;Mujer;María del Pilar Izquierdo Albero;1.0;;Monja española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Pilar_Izquierdo_Albero;;1906-07-27T00:00:00Z;1945-08-27T00:00:00Z;1
Calle Santa Beatriz de Silva;Mujer;Beatriz de Silva;1.0;;religiosa católica portuguesa;https://es.wikipedia.org/wiki/Beatriz_de_Silva;http://commons.wikimedia.org/wiki/Special:FilePath/BeatrizSilvaest.jpg;1424-01-01T00:00:00Z;1492-08-25T00:00:00Z;
Calle de Nuestra Señora del Pilar;Mujer;Nuestra Señora del Pilar de Zaragoza;1.0;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_del_Pilar;http://commons.wikimedia.org/wiki/Special:FilePath/Escultura%20de%20la%20Virgen%20del%20Pilar%2C%20en%20la%20Bas%C3%ADlica%20del%20Pilar%20de%20Zaragoza%2C%20Espa%C3%B1a%2C%20Spain.jpg;;;1
Calle Madre de Dios;Mujer;Madre de Dios;1.0;;;;;;;1
Calle Luisa Marín Lacalle;Mujer;Luisa Marín Lacalle;;;;;;;;1
Calle de Santa Fé;Mujer;Santa Fé;1.0;;;;;;;
Calle de Doña Mencía López de Haro;Mujer;Mencía López de Haro;;;Reina consorte de Portugal (1239-1246);https://es.wikipedia.org/wiki/Menc%C3%ADa_L%C3%B3pez_de_Haro;http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%A9cia%20Lopes%20de%20Haro.jpg;1215-01-01T00:00:00Z;1270-01-01T00:00:00Z;
Margarita Salas (antigua Travesía de Piqueras);Mujer;Margarita Salas;;;bioquímica española;https://es.wikipedia.org/wiki/Margarita_Salas;http://commons.wikimedia.org/wiki/Special:FilePath/Margarita%20Salas%20y%20Santiago%20Grisol%C3%ADa%20Doctores%20Honoris%20Causa%20UNED%20%282%29.jpg;1938-11-30T00:00:00Z;2019-11-07T00:00:00Z;
Parque de Santa Juliana;Mujer;Santa Juliana;1.0;;;https://es.wikipedia.org/wiki/Juliana_de_Nicomedia;;;;1
Calle María Dolores Malumbres;Mujer;María Dolores Malumbres Carranza;;;Compositora española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Dolores_Malumbres_Carranza;;1931-04-11T00:00:00Z;2019-01-05T00:00:00Z;1
Calle María de la O Lejárraga;Mujer;María de la O Lejárraga;;;política y escritora española;https://es.wikipedia.org/wiki/Mar%C3%ADa_de_la_O_Lej%C3%A1rraga;http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20de%20la%20O%20by%20Julio%20Romero%20de%20Torres.jpg;1874-12-28T00:00:00Z;1974-06-28T00:00:00Z;
Calle Siervas de Jesús;Mujer;Siervas de Jesús;1.0;;;https://es.wikipedia.org/wiki/Siervas_de_Jes%C3%BAs_de_la_Caridad;;;;1
Glorieta Murrieta-Carmen Medrano;Mujer;Murrieta-Carmen Medrano;;;;;;;;
Jardín de Los Reyes Magos;Hombre;Jardín de Los Reyes Magos;;;;;;;;
Calle de San Ignacio de Loyola;Hombre;San Ignacio de Loyola;;;;;;;;
Calle de Vicente Ochoa;Hombre;Vicente Ochoa;;;;;;;;
Paseo Francisco Sáez Porres;Hombre;Francisco Sáez Porres;;;;;;;;1
Plaza de San Agustín;Hombre;San Agustín;;;;;;;;1
Salustiano Olózaga (Cubierta Circunvalación);Hombre;Salustiano Olózaga (Cubierta Circunvalación);;;;;;;;
Plaza Ángel Bayo;Hombre;Ángel Bayo;;;;;;;;
Calle Río Somero;NA;Río Somero;;;;;;;;
Paseo Fermín Manso Zúñiga;Hombre;Fermín Manso Zúñiga;;;;;;;;
Calle General Vara de Rey;Hombre;General Vara de Rey;;;;;;;;1
Puente de Práxades Sagasta;Hombre;Práxades Sagasta;;;;;;;;
Avenida Pío XII;Hombre;Pío XII;;;;;;;;1
Avenida de Salustiano Olozaga;Hombre;Salustiano Olozaga;;;;;;;;
Calle Marqués de Murrieta;Hombre;Marqués de Murrieta;;;;;;;;1
Calle Alfonso VI;Hombre;Alfonso VI;;;;;;;;
Calle Miguel Villanueva;Hombre;Miguel Villanueva;;;;;;;;
Calle San Gregorio;Hombre;San Gregorio;;;;;;;;1
Calle San Francisco;Hombre;San Francisco;;;;;;;;1
Avenida Juan XXIII;Hombre;Juan XXIII;;;;;;;;1
Calle Sancho el Mayor;Hombre;Sancho el Mayor;;;;;;;;
Calle Pepe Blanco;Hombre;Pepe Blanco;;;;;;;;
Calle Francisco Martínez Zaporta;Hombre;Francisco Martínez Zaporta;;;;;;;;1
Calle Diego Velázquez;Hombre;Diego Velázquez;;;;;;;;
Calle Daniel Trevijano;Hombre;Daniel Trevijano;;;;;;;;1
Calle Menéndez Pelayo;Hombre;Menéndez Pelayo;;;;;;;;1
Calle Doctor Múgica;Hombre;Doctor Múgica;;;;;;;;1
Calle General Espartero;Hombre;General Espartero;;;;;;;;1
Calle Guillén de Brocar;Hombre;Guillén de Brocar;;;;;;;;
Calle Esteban Oca y Merino;Hombre;Esteban Oca y Merino;;;;;;;;
Calle Ciriaco Garrido;Hombre;Ciriaco Garrido;;;;;;;;1
Calle García Lorca;Hombre;García Lorca;;;;;;;;
Calle Navarrete el Mudo;Hombre;Navarrete el Mudo;;;;;;;;
Calle San Adrián;Hombre;San Adrián;;;;;;;;
Calle Poeta Prudencio;Hombre;Poeta Prudencio;;;;;;;;
Calle Rey Pastor;Hombre;Rey Pastor;;;;;;;;
Calle Juan II;Hombre;Juan II;;;;;;;;
Calle Conde Superunda;Hombre;Conde Superunda;;;;;;;;
Calle Fausto Elhuyar;Hombre;Fausto Elhuyar;;;;;;;;
Calle Canalejas;Hombre;Canalejas;;;;;;;;
Avenida Gonzalo de Berceo;Hombre;Gonzalo de Berceo;;;;;;;;
Calle Marqués de San Nicolás;Hombre;Marqués de San Nicolás;;;;;;;;1
Calle San Roque;Hombre;San Roque;;;;;;;;1
Calle San Gil;Hombre;San Gil;;;;;;;;1
Calle Marqués de Vallejo;Hombre;Marqués de Vallejo;;;;;;;;1
Camino de Santiago Francés;Hombre;Santiago Francés;;;;;;;;
Calle Pedro Ontillera;Hombre;Pedro Ontillera;;;;;;;;
Calle Maestro Rodrigo;Hombre;Maestro Rodrigo;;;;;;;;
Calle Manuel de Falla;Hombre;Manuel de Falla;;;;;;;;
Avenida Lope de Vega;Hombre;Lope de Vega;;;;;;;;
Calle Juan Lobo;Hombre;Juan Lobo;;;;;;;;1
Calle Río Isla;NA;Río Isla;;;;;;;;
Calle San Lázaro;Hombre;San Lázaro;;;;;;;;
Calle Javier Martínez Laorden;Hombre;Javier Martínez Laorden;;;;;;;;1
Calle Joaquín Turina;Hombre;Joaquín Turina;;;;;;;;
Calle Enrique Granados;Hombre;Enrique Granados;;;;;;;;
Calle Isaac Albéniz;Hombre;Isaac Albéniz;;;;;;;;
Calle San Adrián;Hombre;San Adrián;;;;;;;;
Calle Divino Maestro;Hombre;Divino Maestro;;;;;;;;
Calle Pablo Picasso;Hombre;Pablo Picasso;;;;;;;;
Calle Francisco de Goya;Hombre;Francisco de Goya;;;;;;;;
Plaza de San Agustín;Hombre;San Agustín;;;;;;;;1
Calle San Felices;Hombre;San Felices;;;;;;;;
Calle Pepe Maguregui;Hombre;Pepe Maguregui;;;;;;;;
Calle Pepe Eizaga;Hombre;Pepe Eizaga;;;;;;;;
Calle Francisco Sáenz Porres;Hombre;Francisco Sáenz Porres;;;;;;;;
Calle San Antón;Hombre;San Antón;;;;;;;;1
Calle Saturnino Ulargui;Hombre;Saturnino Ulargui;;;;;;;;1
Calle Rafael Azcona;Hombre;Rafael Azcona;;;;;;;;
Calle Ortega y Gasset;Hombre;Ortega y Gasset;;;;;;;;
Calle Esteban de Ágreda;Hombre;Esteban de Ágreda;;;;;;;;
Avenida Pérez Galdós;Hombre;Pérez Galdós;;;;;;;;1
Calle Río Molinos;NA;Río Molinos;;;;;;;;
Plaza San Pío X;Hombre;San Pío X;;;;;;;;
Calle Luis de Ulloa;Hombre;Luis de Ulloa;;;;;;;;1
Calle Obispo Fidel García;Hombre;Obispo Fidel García;;;;;;;;1
Calle Obispo Lepe;Hombre;Obispo Lepe;;;;;;;;1
Calle Obispo Blanco Nájera;Hombre;Obispo Blanco Nájera;;;;;;;;1
Calle San José de Calasanz;Hombre;San José de Calasanz;;;;;;;;1
Calle Eliseo Pinedo;Hombre;Eliseo Pinedo;;;;;;;;1
Calle José María Lope Toledo;Hombre;José María Lope Toledo;;;;;;;;1
Calle Padre Claret;Hombre;Padre Claret;;;;;;;;1
Plaza Joaquín Elizalde;Hombre;Joaquín Elizalde;;;;;;;;1
Calle Obispo Rubio Montiel;Hombre;Obispo Rubio Montiel;;;;;;;;1
Calle San Millán;Hombre;San Millán;;;;;;;;1
Avenida Juan XXIII;Hombre;Juan XXIII;;;;;;;;1
Plaza Martín Ballesteros;Hombre;Martín Ballesteros;;;;;;;;1
Calle San Matías;Hombre;San Matías;;;;;;;;1
Calle Fermín Irigaray;Hombre;Fermín Irigaray;;;;;;;;1
Calle Esteban Manuel Villegas;Hombre;Esteban Manuel Villegas;;;;;;;;1
Calle Alcalde Emilio Francés;Hombre;Alcalde Emilio Francés;;;;;;;;1
Calle Ruperto Gómez de Segura;Hombre;Ruperto Gómez de Segura;;;;;;;;1
Calle Quintiliano;Hombre;Quintiliano;;;;;;;;1
Calle La Ribera;Hombre;Ribera;;;;;;;;1
Calle San Cosme;Hombre;San Cosme;;;;;;;;
Calle San Damián;Hombre;San Damián;;;;;;;;
Calle Estanislao del Campo;Hombre;Estanislao del Campo;;;;;;;;
Calle San Isidro;Hombre;San Isidro;;;;;;;;
Calle Marqués de Fuertegollano;Hombre;Marqués de Fuertegollano;;;;;;;;
Calle Martín Zurbano;Hombre;Martín Zurbano;;;;;;;;
Calle Martín Zurbano;Hombre;Martín Zurbano;;;;;;;;
Calle Obispo Bustamante;Hombre;Obispo Bustamante;;;;;;;;1
Calle Cardenal Aguirre;Hombre;Cardenal Aguirre;;;;;;;;1
Calle San Roque;Hombre;San Roque;;;;;;;;1
Calle Rodrigo de Arriaga Mendo;Hombre;Rodrigo de Arriaga Mendo;;;;;;;;1
Avenida de Colón;Hombre;Colón;;;;;;;;1
Calle San Prudencio;Hombre;San Prudencio;;;;;;;;1
Plaza San Pedro;Hombre;San Pedro;;;;;;;;
Calle Río Cidacos;NA;Río Cidacos;;;;;;;;
Calle de Ramón y Cajal;Hombre;Ramón y Cajal;;;;;;;;
Calle Gustavo Adolfo Bécquer;Hombre;Gustavo Adolfo Bécquer;;;;;;;;1
Avenida Lope de Vega;Hombre;Lope de Vega;;;;;;;;
Calle Garcilaso de la Vega;Hombre;Garcilaso de la Vega;;;;;;;;
Calle Baltasar Gracián;Hombre;Baltasar Gracián;;;;;;;;
Calle Tirso de Molina;Hombre;Tirso de Molina;;;;;;;;
Calle Francisco de Quevedo;Hombre;Francisco de Quevedo;;;;;;;;
Calle San Mateo;Hombre;San Mateo;;;;;;;;1
Calle San Bernabé;Hombre;San Bernabé;;;;;;;;1
Calle Antonio de Nebrija;Hombre;Antonio de Nebrija;;;;;;;;
Calle Jesús Nalda Bretón;Hombre;Jesús Nalda Bretón;;;;;;;;
Calle Miguel Delibes;Hombre;Miguel Delibes;;;;;;;;1
Calle José Zorrilla;Hombre;José Zorrilla;;;;;;;;
Calle Juan Boscán;Hombre;Juan Boscán;;;;;;;;1
Calle Río Jubera;NA;Río Jubera;;;;;;;;
Calle Marqués de la Ensenada;Hombre;Marqués de la Ensenada;;;;;;;;1
Calle San Juan Pablo II;Hombre;San Juan Pablo II;;;;;;;;1
Calle Garcilaso de la Vega;Hombre;Garcilaso de la Vega;;;;;;;;
Calle Padre Marín;Hombre;Padre Marín;;;;;;;;1
Paseo Basilio Gurrea Cárdenas;Hombre;Basilio Gurrea Cárdenas;;;;;;;;
Puente de Práxades Sagasta;Hombre;Práxades Sagasta;;;;;;;;
Calle de los Hermanos Urdiales;Hombre;Hermanos Urdiales;;;;;;;;
Plaza Amós Salvador;Hombre;Amós Salvador;;;;;;;;1
Plaza Monseñor Romero;Hombre;Monseñor Romero;;;;;;;;1
Calle Muro de Cervantes;Hombre;Muro de Cervantes;;;;;;;;1
Calle Muro de Francisco de la Mata;Hombre;Muro de Francisco de la Mata;;;;;;;;1
Calle Presidente Calvo Sotelo;Hombre;Presidente Calvo Sotelo;;;;;;;;
Gran Vía Juan Carlos I;Hombre;Gran Vía Juan Carlos I;;;;;;;;1
Calle Segundo Santo Tomás;Hombre;Segundo Santo Tomás;;;;;;;;
Calle Siete Infantes de Lara;Hombre;Siete Infantes de Lara;;;;;;;;
Calle Ingenieros Pino y Amorena;Hombre;Ingenieros Pino y Amorena;;;;;;;;1
Calle Vélez de Guevara;Hombre;Vélez de Guevara;;;;;;;;
Calle Doctores Castroviejo;Hombre;Doctores Castroviejo;;;;;;;;1
Calle Ramírez de Velasco;Hombre;Ramírez de Velasco;;;;;;;;
Calle General Urrutia;Hombre;General Urrutia;;;;;;;;1
Calle Hermanos Moroy;Hombre;Hermanos Moroy;;;;;;;;1
Calle Capitán Gallarza;Hombre;Capitán Gallarza;;;;;;;;1
Calle Rodríguez Paterna;Hombre;Rodríguez Paterna;;;;;;;;1
Calle Hermanos Hircio;Hombre;Hermanos Hircio;;;;;;;;
Calle Pintor Sorolla;Hombre;Pintor Sorolla;;;;;;;;
Calle Pintor Rosales;Hombre;Pintor Rosales;;;;;;;;
Calle Escultor Daniel;Hombre;Escultor Daniel;;;;;;;;
Calle Presidente Leopoldo Calvo Sotelo;Hombre;Presidente Leopoldo Calvo Sotelo;;;;;;;;1
Calle Ingeniero de La Cierva;Hombre;Ingeniero de La Cierva;;;;;;;;1
Plaza Martínez Flamarique;Hombre;Martínez Flamarique;;;;;;;;1
Calle Albia de Castro;Hombre;Albia de Castro;;;;;;;;1
Calle Arquitectos Álamo y Ceballos;Hombre;Arquitectos Álamo y Ceballos;;;;;;;;
Calle Beato Berrio Ochoa;Hombre;Beato Berrio Ochoa;;;;;;;;1
Calle Beatos Mena y Navarrete;Hombre;Beatos Mena y Navarrete;;;;;;;;1
Calle Capitán Gaona;Hombre;Capitán Gaona;;;;;;;;1
Acceso Hospital San Pedro;Hombre;Hospital San Pedro;;;;;;;;
Calle del escritor José María Lope Toledo;Hombre;escritor José María Lope Toledo;;;;;;;;1
Camino Francés - Donejakue bidea;NA;Francés - Donejakue bidea;;;;;;;;1
Calle Lérida;NA;Lérida;;;;;;;;
Calle Río Lomo;NA;Río Lomo;;;;;;;;
Calle del Río Oja;NA;Río Oja;;;;;;;;1
Calle del Río Muro;NA;Río Muro;;;;;;;;
Calle del Río Alhama;NA;Río Alhama;;;;;;;;
Calle del Río Linares;NA;Río Linares;;;;;;;;
Calle Río Leza;NA;Río Leza;;;;;;;;
Carretera del Cortijo;NA;Cortijo;;;;;;;;
Cuarto Puente de Logroño;NA;Cuarto Puente de Logroño;;;;;;;;
Vertedero municipal de Logroño;NA;Vertedero municipal de Logroño;;;;;;;;
Avenida de La Sonsierra;NA;Sonsierra;;;;;;;;
Calle Segundo Arce;NA;Segundo Arce;;;;;;;;1
Avenida de Laguardia;NA;Laguardia;;;;;;;;
Camino de Planabarquillos;NA;Planabarquillos;;;;;;;;
Calle Blanco Lac;NA;Blanco Lac;;;;;;;;
Carretera de Viana;NA;Viana;;;;;;;;
LR-131;NA;LR-131;;;;;;;;1
Paseo del Campillo;NA;Campillo;;;;;;;;
Paseo de Las Norias;NA;Norias;;;;;;;;1
Camino del Ebro;NA;Ebro;;;;;;;;
Camino de la Harinera;NA;Harinera;;;;;;;;
Sendero del Meandro del Mantible;NA;Meandro del Mantible;;;;;;;;
Avenida El Puntido;NA;Puntido;;;;;;;;
Calle Majuelo;NA;Majuelo;;;;;;;;
Calle de las Cañas;NA;Cañas;;;;;;;;
León Dormido;NA;León Dormido;;;;;;;;
Calle del Candado;NA;Candado;;;;;;;;
Avenida de Mendavia;NA;Mendavia;;;;;;;;1
Santa Lucía kalea;NA;Santa Lucía kalea;;;;;;;;
Cuarto Puente de Logroño;NA;Cuarto Puente de Logroño;;;;;;;;
Toloño Kalea;NA;Toloño Kalea;;;;;;;;
Sierra de Codés;NA;Sierra de Codés;;;;;;;;
Cueva Rasa;NA;Cueva Rasa;;;;;;;;
Mugaburu;NA;Mugaburu;;;;;;;;
Carretera de Viana;NA;Viana;;;;;;;;
Casas de Lánguri;NA;Casas de Lánguri;;;;;;;;
La Francesa;NA;Francesa;;;;;;;;
Calle de los Almendros;NA;Almendros;;;;;;;;
Los Prados;NA;Prados;;;;;;;;
Carretera de Oyón;NA;Oyón;;;;;;;;
Tras Cantabria;NA;Tras Cantabria;;;;;;;;
Carrizal;NA;Carrizal;;;;;;;;
Vadillo;NA;Vadillo;;;;;;;;
Senda de los Canes;NA;Canes;;;;;;;;
Paseo del Espolón;NA;Espolón;;;;;;;;1
Plazuela de Acesur;NA;Acesur;;;;;;;;
Plaza de La Alhóndiga Municipal;NA;Alhóndiga Municipal;;;;;;;;1
Plaza del Parlamento;NA;Parlamento;;;;;;;;1
Pasarela peatonal;NA;peatonal;;;;;;;;1
Avenida de La Playa;NA;Playa;;;;;;;;
Calle Muro del Carmen;NA;Muro del Carmen;;;;;;;;1
Avenida de La Rioja;NA;Rioja;;;;;;;;1
Camino del Ebro;NA;Ebro;;;;;;;;
Avenida Francia;NA;Francia;;;;;;;;
Calle Suecia;NA;Suecia;;;;;;;;
Calle Fuenmayor;NA;Fuenmayor;;;;;;;;
Calle Rumanía;NA;Rumanía;;;;;;;;
Calle Dinamarca;NA;Dinamarca;;;;;;;;
Calle Duques de Nájera;NA;Duques de Nájera;;;;;;;;1
Calle Belchite;NA;Belchite;;;;;;;;1
Camino Viejo de Alberite;NA;Viejo de Alberite;;;;;;;;
Carretera Logroño - Soria;NA;Logroño - Soria;;;;;;;;
Calle Prado Viejo;NA;Prado Viejo;;;;;;;;
Calle Chile;NA;Chile;;;;;;;;
Calle Portillejo;NA;Portillejo;;;;;;;;
Avenida Portugal;NA;Portugal;;;;;;;;1
Glorieta de la estatua del Labrador;NA;estatua del Labrador;;;;;;;;1
Avenida Solidaridad;NA;Solidaridad;;;;;;;;1
Carretera Logroño-Soria;NA;Logroño-Soria;;;;;;;;
Avenida de la Sierra;NA;Sierra;;;;;;;;
Camino de Santiago;NA;Santiago;;;;;;;;
Avenida Club Deportivo;NA;Club Deportivo;;;;;;;;
Calle La Cava;NA;Cava;;;;;;;;
Travesía de Excuevas;NA;Excuevas;;;;;;;;1
Camino de Santiago;NA;Santiago;;;;;;;;
Puente de Hierro;NA;Hierro;;;;;;;;1
Puente de Piedra;NA;Piedra;;;;;;;;1
Calle Cristo;NA;Cristo;;;;;;;;1
Calle Herrerías;NA;Herrerías;;;;;;;;1
Calle las Tejeras;NA;Tejeras;;;;;;;;
Calle Serradero;NA;Serradero;;;;;;;;
Avenida Burgos;NA;Burgos;;;;;;;;
Calle Viveros;NA;Viveros;;;;;;;;
Calle Eibar;NA;Eibar;;;;;;;;
Calle Alemania;NA;Alemania;;;;;;;;
Calle Manresa;NA;Manresa;;;;;;;;
Calle Toledo;NA;Toledo;;;;;;;;
Calle Pamplona;NA;Pamplona;;;;;;;;
Calle Pontevedra;NA;Pontevedra;;;;;;;;
Calle Orense;NA;Orense;;;;;;;;
Calle Valdegastea;NA;Valdegastea;;;;;;;;
Calle Fábricas;NA;Fábricas;;;;;;;;
Calle Clavijo;NA;Clavijo;;;;;;;;
Calle Sojuela;NA;Sojuela;;;;;;;;
Avenida del Moncalvillo;NA;Moncalvillo;;;;;;;;
Calle Nestares;NA;Nestares;;;;;;;;
Avenida República Argentina;NA;República Argentina;;;;;;;;1
Avenida de Madrid;NA;Madrid;;;;;;;;
Calle Fundición;NA;Fundición;;;;;;;;
Calle Labradores;NA;Labradores;;;;;;;;
Calle Somosierra;NA;Somosierra;;;;;;;;1
Calle Oviedo;NA;Oviedo;;;;;;;;1
Calle Galicia;NA;Galicia;;;;;;;;1
Calle Caridad;NA;Caridad;;;;;;;;
Calle Samalar;NA;Samalar;;;;;;;;
Calle Beratúa;NA;Beratúa;;;;;;;;
Ronda de los Cuarteles;NA;Cuarteles;;;;;;;;
Calle Valdeosera;NA;Valdeosera;;;;;;;;
Avenida Bailén;NA;Bailén;;;;;;;;
Calle Tejada;NA;Tejada;;;;;;;;
Calle Bretón de los Herreros;NA;Bretón de los Herreros;;;;;;;;1
Calle Picos de Urbión;NA;Picos de Urbión;;;;;;;;
Calle Daroca de Rioja;NA;Daroca de Rioja;;;;;;;;
Calle Sorzano;NA;Sorzano;;;;;;;;
Calle Torrecilla de Cameros;NA;Torrecilla de Cameros;;;;;;;;
Calle La Cava;NA;Cava;;;;;;;;
Calle Industria;NA;Industria;;;;;;;;
Calle Torremuña;NA;Torremuña;;;;;;;;
Calle Guipúzcoa;NA;Guipúzcoa;;;;;;;;
Calle Valcuerna;NA;Valcuerna;;;;;;;;
Calle Trinidad;NA;Trinidad;;;;;;;;
Calle Italia;NA;Italia;;;;;;;;
Calle Irlanda;NA;Irlanda;;;;;;;;
Calle Lardero;NA;Lardero;;;;;;;;1
Calle Hospital Militar;NA;Hospital Militar;;;;;;;;
Calle Benemérito Cuerpo de la Guardia Civil;NA;Benemérito Cuerpo de la Guardia Civil;;;;;;;;
Calle la Campa;NA;Campa;;;;;;;;
Calle Conde Superunda;NA;Conde Superunda;;;;;;;;
Plaza de Darmstadt;NA;Darmstadt;;;;;;;;
Calle Once de Junio;NA;Once de Junio;;;;;;;;1
Avenida de Mendavia;NA;Mendavia;;;;;;;;1
Aparcamiento;NA;Aparcamiento;;;;;;;;1
Calle el Peso;NA;Peso;;;;;;;;1
Calle Valvanera;NA;Valvanera;;;;;;;;1
Avenida de Navarra;NA;Navarra;;;;;;;;1
Calle de los Yerros;NA;Yerros;;;;;;;;1
Calle Hospital Viejo;NA;Hospital Viejo;;;;;;;;1
Calle el Horno;NA;Horno;;;;;;;;1
