Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Emilia Pardo Bazán;Mujer;Emilia Pardo Bazán;;;escritora española;https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n;http://commons.wikimedia.org/wiki/Special:FilePath/1921-05-21%2C%20La%20Esfera%2C%20Condesa%20de%20Pardo%20Baz%C3%A1n%2C%20Gamonal.jpg;1851-09-16T00:00:00Z;1921-05-12T00:00:00Z;
Calle Margarita Nelken;Mujer;Margarita Nelken;;;escritora, crítica de arte y política española;https://es.wikipedia.org/wiki/Margarita_Nelken;http://commons.wikimedia.org/wiki/Special:FilePath/Margarita%20Nelken%2C%20en%20Mundo%20Gr%C3%A1fico.jpg;1894-07-05T00:00:00Z;1968-03-09T00:00:00Z;
Santa Teresa de Jesús Jornet;Mujer;Teresa de Jesús Jornet e Ibars;1.0;;religiosa católica;https://es.wikipedia.org/wiki/Teresa_de_Jes%C3%BAs_Jornet_e_Ibars;http://commons.wikimedia.org/wiki/Special:FilePath/TereJornet.jpg;1843-01-09T00:00:00Z;1897-08-26T00:00:00Z;
Calle Carolina Coronado;Mujer;Carolina Coronado;;;;;;;;
Calle Madre Remedios Rodrigo;Mujer;Madre Remedios Rodrigo;;;;;;;;
Calle Carmen Martín Gaite;Mujer;Carmen Martín Gaite;;;Escritora, poetisa, maestra, y ensayista española;https://es.wikipedia.org/wiki/Carmen_Mart%C3%ADn_Gaite;http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Mart%C3%ADn%20Gaite.jpg;1925-12-08T00:00:00Z;2000-07-22T00:00:00Z;
Rambla de la Mártir Santa Eulalia;Mujer;Eulalia de Mérida;1.0;;Santa de la iglesia católica;https://es.wikipedia.org/wiki/Eulalia_de_M%C3%A9rida;http://commons.wikimedia.org/wiki/Special:FilePath/John%20William%20Waterhouse%20-%20Saint%20Eulalia%20-%201885.jpg;0290-01-01T00:00:00Z;0304-12-11T00:00:00Z;1
Calle Marquesa de Pinares;Mujer;Marquesa de Pinares;;;;;;;;1
Calle Santa Ramona;Mujer;Santa Ramona;1.0;;;;;;;
Calle Nuestra Señora del Carmen;Mujer;Virgen del Carmen;1.0;;advocación de la Virgen María;https://es.wikipedia.org/wiki/Virgen_del_Carmen;http://commons.wikimedia.org/wiki/Special:FilePath/HuitzoCarmen.jpg;;;
Calle Margarita García de Blanes;Mujer;Margarita García de Blanes;;;;;;;;1
Calle Nuestra Señota de Guadalupe;Mujer;Virgen de Guadalupe;1.0;;Patrona de Extremadura y Reina de la Hispanidad.;https://es.wikipedia.org/wiki/Virgen_de_Guadalupe_(Extremadura);http://commons.wikimedia.org/wiki/Special:FilePath/Mb-guadalupe%20extremadura.jpg;;;
Calle Amelia Valcárcel;Mujer;Amelia Valcárcel;;;filósofa y feminista española;https://es.wikipedia.org/wiki/Amelia_Valc%C3%A1rcel;http://commons.wikimedia.org/wiki/Special:FilePath/Amelia%20Valcarcel%20y%20Bernardo%20de%20Quir%C3%B3s%20%28cropped%29.jpg;1949-11-16T00:00:00Z;;
Calle Dulce Chacón;Mujer;Dulce Chacón;;;escritora española;https://es.wikipedia.org/wiki/Dulce_Chac%C3%B3n_(escritora);;1954-06-06T00:00:00Z;2003-12-03T00:00:00Z;
Calle Federica Monseny;Mujer;Federica Montseny;;;política, sindicalista anarquista y escritora española;https://es.wikipedia.org/wiki/Federica_Montseny;http://commons.wikimedia.org/wiki/Special:FilePath/Federica%20Montseny.jpg;1905-02-12T00:00:00Z;1994-01-14T00:00:00Z;
Calle Julia Mayora;Mujer;Julia la Mayor;;;hija del emperador Augusto y de Escribonia;https://es.wikipedia.org/wiki/Julia_la_Mayor;http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Caesaris%20filia.jpg;-0038-10-28T00:00:00Z;0014-01-01T00:00:00Z;
Calle Maruja Mallo;Mujer;Maruja Mallo;;;pintora española;https://es.wikipedia.org/wiki/Maruja_Mallo;http://commons.wikimedia.org/wiki/Special:FilePath/Maruja%20Mallo.JPG;1902-01-05T00:00:00Z;1995-02-06T00:00:00Z;
Calle Selma Lagerlof;Mujer;Selma Lagerlöf;;;escritora sueca;https://es.wikipedia.org/wiki/Selma_Lagerl%C3%B6f;http://commons.wikimedia.org/wiki/Special:FilePath/Selma%20Lagerl%C3%B6f.jpg;1858-11-20T00:00:00Z;1940-03-16T00:00:00Z;
Calle Victoria Kent;Mujer;Victoria Kent;;;política española;https://es.wikipedia.org/wiki/Victoria_Kent;http://commons.wikimedia.org/wiki/Special:FilePath/Victoria%20Kent.png;1892-02-09T00:00:00Z;1987-09-25T00:00:00Z;
Pasaje Rigoberta Menchú;Mujer;Rigoberta Menchú;;;líder indígena quiche, Guatemala;https://es.wikipedia.org/wiki/Rigoberta_Mench%C3%BA;http://commons.wikimedia.org/wiki/Special:FilePath/Rigoberta%20Menchu%202009%20cropped.jpg;1959-01-09T00:00:00Z;;
Calle Margarita García de Blanes;Mujer;Margarita García de Blanes;;;;;;;;1
Calle Beatriz de Silva;Mujer;Beatriz de Silva;1.0;;religiosa católica portuguesa;https://es.wikipedia.org/wiki/Beatriz_de_Silva;http://commons.wikimedia.org/wiki/Special:FilePath/BeatrizSilvaest.jpg;1424-01-01T00:00:00Z;1492-08-25T00:00:00Z;1
Calle Margarita Xirgu;Mujer;Margarita Xirgu;;;Actriz y directora teatral española;https://es.wikipedia.org/wiki/Margarita_Xirgu;http://commons.wikimedia.org/wiki/Special:FilePath/Margarita%20Xirgu%20en%201910.JPG;1888-07-18T00:00:00Z;1969-04-25T00:00:00Z;
Puente de Lusitania;NA;Lusitania;;;;;;;;1
Santa Teresa de Jesús Jornet;Mujer;Teresa de Jesús Jornet e Ibars;1.0;;religiosa católica;https://es.wikipedia.org/wiki/Teresa_de_Jes%C3%BAs_Jornet_e_Ibars;http://commons.wikimedia.org/wiki/Special:FilePath/TereJornet.jpg;1843-01-09T00:00:00Z;1897-08-26T00:00:00Z;
Calle del Rosario;Mujer;Virgen del Rosario;1.0;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_del_Rosario;http://commons.wikimedia.org/wiki/Special:FilePath/Matka%20Bo%C5%BCa%20Pompeja%C5%84ska%2C%20Beata%20Vergine%20del%20Santo%20Rosario%20di%20Pompei%2C%20Blessed%20Virgin%20of%20the%20Rosary%20of%20Pompei.jpg;;;
Calle Santa Romualda;Mujer;Santa Romualda;1.0;;;;;;;
Calle Ramón María del Valle Inclán;Hombre;Ramón María del Valle Inclán;1.0;;;;;;;1
Calle María Guerrero;Mujer;María Guerrero;;;actriz española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Guerrero;http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Guerrero%201912.png;1867-04-17T00:00:00Z;1928-01-23T00:00:00Z;1
Calle Regina;Mujer;Regina;;;;;;;;
Ana Finch;Mujer;Ana Finch;;;;;;;;
Calle Rosa Cachel;Mujer;Rosa Chacel;;;escritora española de la Generación del 27;https://es.wikipedia.org/wiki/Rosa_Chacel;http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Chacel.jpg;1898-06-03T00:00:00Z;1994-07-27T00:00:00Z;
Calle Leonor de Austria;Mujer;Leonor de Austria;;;Reina consorte de Portugal y de Francia e Infanta de España;https://es.wikipedia.org/wiki/Leonor_de_Austria;http://commons.wikimedia.org/wiki/Special:FilePath/Joos%20van%20Cleve%20003.jpg;1498-11-24T00:00:00Z;1558-02-28T00:00:00Z;
Calle Clara Campoamor Rodríguez;Mujer;Clara Campoamor;;;política española, feminista;https://es.wikipedia.org/wiki/Clara_Campoamor;http://commons.wikimedia.org/wiki/Special:FilePath/Clara%20Campoamor.png;1888-02-12T00:00:00Z;1972-04-30T00:00:00Z;
Calle Concha Espina;Mujer;Concha Espina;;;escritora española;https://es.wikipedia.org/wiki/Concha_Espina;http://commons.wikimedia.org/wiki/Special:FilePath/1920%2C%20Historia%20de%20la%20lengua%20y%20literatura%20castellana%2C%20Concha%20Espina.jpg;1869-05-15T00:00:00Z;1955-05-19T00:00:00Z;
Calle Padre Cristóbal de Santa Catalina;Hombre;Padre Cristóbal de Santa Catalina;;;;;;;;1
Calle Pedro María Plano;Hombre;Pedro María Plano;;;;;;;;1
Calle de Juan Macías;Hombre;Juan Macías;;;;;;;;1
Calle Tomas Alba Edison;Hombre;Tomas Alba Edison;;;;;;;;
Calle Gonzalo Torrente Ballester;Hombre;Gonzalo Torrente Ballester;;;;;;;;
Avenida Federico García Lorca;Hombre;Federico García Lorca;;;;;;;;
Avenida Juan Carlos Rodríguez Ibarra;Hombre;Juan Carlos Rodríguez Ibarra;;;;;;;;
Plaza San Juan;Hombre;San Juan;;;;;;;;
Plaza de San Juan de Dios;Hombre;San Juan de Dios;;;;;;;;1
Avenida de Felipe VI;Hombre;Felipe VI;;;;;;;;
Paseo de José María Álvarez Sáez de Buruaga;Hombre;José María Álvarez Sáez de Buruaga;;;;;;;;1
Calle Sancho Pérez;Hombre;Sancho Pérez;;;;;;;;1
Calle Sagasta;Hombre;Sagasta;;;;;;;;1
Calle Vespasiano;Hombre;Vespasiano;;;;;;;;1
Calle Poeta Marcial;Hombre;Poeta Marcial;;;;;;;;1
Calle Plauto;Hombre;Plauto;;;;;;;;1
Calle Vitrubio;Hombre;Vitrubio;;;;;;;;1
Calle Terencio;Hombre;Terencio;;;;;;;;1
Calle Adriano;Hombre;Adriano;;;;;;;;1
Calle Capitán Hernando de Bustamante;Hombre;Capitán Hernando de Bustamante;;;;;;;;1
Calle de Prudencio;Hombre;Prudencio;;;;;;;;1
Calle de Santiago Ramón y Cajal;Hombre;Santiago Ramón y Cajal;;;;;;;;1
Calle Augusto;Hombre;Augusto;;;;;;;;1
Calle Don César Lozano;Hombre;Don César Lozano;;;;;;;;1
Calle Miguel Delibes;Hombre;Miguel Delibes;;;;;;;;
Travesía San Francisco de Sales;Hombre;San Francisco de Sales;;;;;;;;
Calle San Lucas;Hombre;San Lucas;;;;;;;;
Calle San Buenaventura;Hombre;San Buenaventura;;;;;;;;
Travesía San Francisco de Sales;Hombre;San Francisco de Sales;;;;;;;;
Calle San Isidro;Hombre;San Isidro;;;;;;;;
Calle Pintor Francisco Goya;Hombre;Pintor Francisco Goya;;;;;;;;
Calle San Pedro de Mérida;Hombre;San Pedro de Mérida;;;;;;;;
Calle Florencia Gil;Hombre;Florencia Gil;;;;;;;;1
Calle San José Artesano;Hombre;San José Artesano;;;;;;;;
Calle de San Manuel;Hombre;San Manuel;;;;;;;;
Calle Arzobispo Fidel;Hombre;Arzobispo Fidel;;;;;;;;1
Calle Padre Panero;Hombre;Padre Panero;;;;;;;;
Calle San Luis;Hombre;San Luis;;;;;;;;1
Calle de Juan Canet;Hombre;Juan Canet;;;;;;;;
Paseo de Vicente Navarro del Castillo;Hombre;Vicente Navarro del Castillo;;;;;;;;1
Calle Ribera;Hombre;Ribera;;;;;;;;1
Calle Antonio Pacheco;Hombre;Antonio Pacheco;;;;;;;;1
Avenida Juan Carlos I;Hombre;Juan Carlos I;;;;;;;;1
Calle San José;Hombre;San José;;;;;;;;1
Calle Moreno Nieto;Hombre;Moreno Nieto;;;;;;;;1
Calle San Francisco;Hombre;San Francisco;;;;;;;;1
Calle José Ramón Mélida;Hombre;José Ramón Mélida;;;;;;;;1
Calle Juan Pablo Forner;Hombre;Juan Pablo Forner;;;;;;;;1
Plaza de San Juan de Dios;Hombre;San Juan de Dios;;;;;;;;1
Calle Trajano;Hombre;Trajano;;;;;;;;1
Calle Miguel de Cervantes;Hombre;Miguel de Cervantes;;;;;;;;1
Calle Mariano José de Larra;Hombre;Mariano José de Larra;;;;;;;;1
Calle San Carlos;Hombre;San Carlos;;;;;;;;1
Calle Don Pedro Rodríguea de Tena;Hombre;Don Pedro Rodríguea de Tena;;;;;;;;
Calle Don Aquilino Camacho;Hombre;Don Aquilino Camacho;;;;;;;;
Calle Pintor Alejandro Laborde;Hombre;Pintor Alejandro Laborde;;;;;;;;1
Calle San Daniel;Hombre;San Daniel;;;;;;;;
Calle San Alejo;Hombre;San Alejo;;;;;;;;
Calle Duque Claudio;Hombre;Duque Claudio;;;;;;;;
Calle Eugenio García Sandoval;Hombre;Eugenio García Sandoval;;;;;;;;
Avenida de Juan Pablo II;Hombre;Juan Pablo II;;;;;;;;
Calle de Juan Canet Kolar;Hombre;Juan Canet Kolar;;;;;;;;
Calle Antonio Pacheco;Hombre;Antonio Pacheco;;;;;;;;1
Calle San Lázaro;Hombre;San Lázaro;;;;;;;;
Plaza Enrique Tierno Galván;Hombre;Enrique Tierno Galván;;;;;;;;
Calle Archipreste Carlos de Rojas;Hombre;Archipreste Carlos de Rojas;;;;;;;;
Calle Julio César;Hombre;Julio César;;;;;;;;1
Calle Marco Antonio;Hombre;Marco Antonio;;;;;;;;1
Calle Arzobispo Paulo;Hombre;Arzobispo Paulo;;;;;;;;1
Calle Florencia Gil;Mujer;Florencia Gil;;;;nan;;;;1
Calle de Prudencio;Hombre;Prudencio;;;;;;;;1
Calle Cicerón;Hombre;Cicerón;;;;;;;;1
Avenida Cristóbal Colón;Hombre;Cristóbal Colón;;;;;;;;
Calle Pedro José Aranguez Gil;Hombre;Pedro José Aranguez Gil;;;;;;;;
Calle Severo Ochoa;Hombre;Severo Ochoa;;;;;;;;
Calle Severo Ochoa;Hombre;Severo Ochoa;;;;;;;;
Calle Vicente Ortega Muñoz;Hombre;Vicente Ortega Muñoz;;;;;;;;
Avenida Luis Jacinto Ramallo;Hombre;Luis Jacinto Ramallo;;;;;;;;
Calle Galileo;Hombre;Galileo;;;;;;;;
Calle Torres Quevedo;Hombre;Torres Quevedo;;;;;;;;
Calle Magallanes;Hombre;Magallanes;;;;;;;;
Calle Juan Sebastián Elcano;Hombre;Juan Sebastián Elcano;;;;;;;;
Calle Viriato;Hombre;Viriato;;;;;;;;
Calle Juan Francisco Baviano Giner;Hombre;Juan Francisco Baviano Giner;;;;;;;;
Calle Antonio Nebrija;Hombre;Antonio Nebrija;;;;;;;;
Avenida Juan Ignacio Barrero Valverde;Hombre;Juan Ignacio Barrero Valverde;;;;;;;;
Calle Juan Ramón Jiménez;Hombre;Juan Ramón Jiménez;;;;;;;;
Calle Guadalupe Alonso Pozo;Hombre;Guadalupe Alonso Pozo;;;;;;;;
Plaza Santo Domingo;Hombre;Santo Domingo;;;;;;;;1
Calle de Publio Carisio;Hombre;Publio Carisio;;;;;;;;1
Calle Augusto;Hombre;Augusto;;;;;;;;1
Calle Graciano;Hombre;Graciano;;;;;;;;1
Calle John Lennon;Hombre;John Lennon;;;;;;;;1
Travesía de Pizarro;Hombre;Pizarro;;;;;;;;1
Calle Antonio Machado;Hombre;Antonio Machado;;;;;;;;1
Calle Pintor Luis de Morales;Hombre;Pintor Luis de Morales;;;;;;;;1
Travesía Constantino;Hombre;Constantino;;;;;;;;1
Travesía Constantino;Hombre;Constantino;;;;;;;;1
Calle de Marco Agripa;Hombre;Marco Agripa;;;;;;;;1
Calle San Pedro de Alcántara;Hombre;San Pedro de Alcántara;;;;;;;;1
Calle Vicente Aleixandre;Hombre;Vicente Aleixandre;;;;;;;;1
Calle el Brocense;Hombre;Brocense;;;;;;;;
Calle Antonio García Bellido;Hombre;Antonio García Bellido;;;;;;;;
Calle Pablo Neruda;Hombre;Pablo Neruda;;;;;;;;
Calle Mateo Guillén;Hombre;Mateo Guillén;;;;;;;;1
Travesía de Pizarro;Hombre;Pizarro;;;;;;;;1
Calle San Salvador;Hombre;San Salvador;;;;;;;;1
Calle de Juan Macías;Hombre;Juan Macías;;;;;;;;1
Calle Pedro María Plano;Hombre;Pedro María Plano;;;;;;;;1
Calle San José de Calasanz;Hombre;San José de Calasanz;;;;;;;;1
Calle Benito Arias Montano;Hombre;Benito Arias Montano;;;;;;;;1
Calle Mateo Guillén;Hombre;Mateo Guillén;;;;;;;;1
Calle Marco Salvio Oton;Hombre;Marco Salvio Oton;;;;;;;;
Calle Dámaso Alonso;Hombre;Dámaso Alonso;;;;;;;;
Calle Juan Antonio de Vera y Figueroa;Hombre;Juan Antonio de Vera y Figueroa;;;;;;;;
Calle Gugliemo Marconi;Hombre;Gugliemo Marconi;;;;;;;;
Calle Marco Antonio;Hombre;Marco Antonio;;;;;;;;1
Calle San Fernando;Hombre;San Fernando;;;;;;;;
Calle Rey Eurico;Hombre;Rey Eurico;;;;;;;;
Calle San José Oriol;Hombre;San José Oriol;;;;;;;;
Calle San Antonio de Padua;Hombre;San Antonio de Padua;;;;;;;;
Calle San Juan de la Cruz;Hombre;San Juan de la Cruz;;;;;;;;
Calle San Vicente de Paul;Hombre;San Vicente de Paul;;;;;;;;
Calle Jorge Luis Borges;Hombre;Jorge Luis Borges;;;;;;;;
Calle Bartolomé Torres Naharro;Hombre;Bartolomé Torres Naharro;;;;;;;;
Calle Arzobispo Fernando de Vera;Hombre;Arzobispo Fernando de Vera;;;;;;;;
Calle Tomás Romero de Castilla;Hombre;Tomás Romero de Castilla;;;;;;;;
Calle Paul Gustave Doré;Hombre;Paul Gustave Doré;;;;;;;;
Avenida del Papa Juan XIII;Hombre;Papa Juan XIII;;;;;;;;
Calle San Pablo;Hombre;San Pablo;;;;;;;;
Calle Diocles;Hombre;Diocles;;;;;;;;1
Calle Galisteo;Hombre;Galisteo;;;;;;;;1
Calle Don Benito;Hombre;Don Benito;;;;;;;;1
Calle Arzobispo Paulo;Hombre;Arzobispo Paulo;;;;;;;;1
Calle San Fernando;Hombre;San Fernando;;;;;;;;
Calle Alfredo Kraus;Hombre;Alfredo Kraus;;;;;;;;
Calle Marco Antonio;Hombre;Marco Antonio;;;;;;;;1
Calle Benito Pérez Galdós;Hombre;Benito Pérez Galdós;;;;;;;;
Calle José Ortega y Gasset;Hombre;José Ortega y Gasset;;;;;;;;
Calle Rey Agila I;Hombre;Rey Agila I;;;;;;;;
Calle Orden de Santiago;Hombre;Orden de Santiago;;;;;;;;
Calle Fermín Ramos;Hombre;Fermín Ramos;;;;;;;;
Calle Marqués de Mortara;Hombre;Marqués de Mortara;;;;;;;;
Calle Félix Valverde Grimaldi;Hombre;Félix Valverde Grimaldi;;;;;;;;
Calle Manuel Núñez;Hombre;Manuel Núñez;;;;;;;;
Calle Luis de Bernardi;Hombre;Luis de Bernardi;;;;;;;;
Calle Brezo;Hombre;Brezo;;;;;;;;
Calle Felipe Trigo;Hombre;Felipe Trigo;;;;;;;;1
Calle Hernán Cortés;Hombre;Hernán Cortés;;;;;;;;1
Calle Arzobispo Mausona;Hombre;Arzobispo Mausona;;;;;;;;1
Calle del Capitán Francisco de Almaraz;Hombre;Capitán Francisco de Almaraz;;;;;;;;1
Calle de Forner y Segarra;Hombre;Forner y Segarra;;;;;;;;1
Calle Duque de Salas;Hombre;Duque de Salas;;;;;;;;1
Avenida José Fernández López;Hombre;José Fernández López;;;;;;;;1
Calle Zorita;Hombre;Zorita;;;;;;;;
Calle López Candela;Hombre;López Candela;;;;;;;;
Calle Vicente Barrantes;Hombre;Vicente Barrantes;;;;;;;;
Calle Ausonio;Hombre;Ausonio;;;;;;;;
Calle Antonio Hurtado;Hombre;Antonio Hurtado;;;;;;;;
Calle Díaz Tanco;Hombre;Díaz Tanco;;;;;;;;
Calle Barqueros;Hombre;Barqueros;;;;;;;;
Calle San Fausto;Hombre;San Fausto;;;;;;;;
Calle Marqués de Valdeflores;Hombre;Marqués de Valdeflores;;;;;;;;
Calle San Cristóbal;Hombre;San Cristóbal;;;;;;;;
Calle San Vicente;Hombre;San Vicente;;;;;;;;
Calle Santo Tomás;Hombre;Santo Tomás;;;;;;;;
Avenida de Valhondo;Hombre;Valhondo;;;;;;;;
Calle pintor Velázquez;Hombre;pintor Velázquez;;;;;;;;1
Calle Don Quijote;Hombre;Don Quijote;;;;;;;;
Calle Padre Cristóbal de Santa Catalina;Hombre;Padre Cristóbal de Santa Catalina;;;;;;;;1
"""Calle José Martínez Ruiz """"Azorín""""""";Hombre;"""Calle José Martínez Ruiz """"Azorín""""""";;;;;;;;
Avenida Pitágoras;Hombre;Pitágoras;;;;;;;;
Calle de Platón;Hombre;Platón;;;;;;;;
Calle Aristóteles;Hombre;Aristóteles;;;;;;;;
Calle Don César Lozano;Hombre;Don César Lozano;;;;;;;;1
Calle Berlanga;Hombre;Berlanga;;;;;;;;
Calle Juan Maluquer de Motes;Hombre;Juan Maluquer de Motes;;;;;;;;
Calle Antonio Díaz Pintado;Hombre;Antonio Díaz Pintado;;;;;;;;
Calle Marqués de Paterna;Hombre;Marqués de Paterna;;;;;;;;
Puente Romano de la Puerta;Hombre;Romano de la Puerta;;;;;;;;1
Calle Miguel de Cervantes;Hombre;Miguel de Cervantes;;;;;;;;1
Calle Louis Braille;Hombre;Louis Braille;;;;;;;;1
Calle Félix Valverde Lillo;Hombre;Félix Valverde Lillo;;;;;;;;1
Calle Obispo y Arco;Hombre;Obispo y Arco;;;;;;;;1
Calle de López Puigcervert;Hombre;López Puigcervert;;;;;;;;1
Calle Sancho Panza;Hombre;Sancho Panza;;;;;;;;
Calle Juan Rodríguez Suárez;Hombre;Juan Rodríguez Suárez;;;;;;;;1
Calle San Joaquín;Hombre;San Joaquín;;;;;;;;
Calle Duque de Salas;Hombre;Duque de Salas;;;;;;;;1
Calle Miguel Hernández;Hombre;Miguel Hernández;;;;;;;;
Calle Pérez Viñeta;Hombre;Pérez Viñeta;;;;;;;;
Calle Juan Gómez Bravo;Hombre;Juan Gómez Bravo;;;;;;;;
Calle Blas de Otero;Hombre;Blas de Otero;;;;;;;;
Calle Gabriel Celaya;Hombre;Gabriel Celaya;;;;;;;;
Calle José Hierro;Hombre;José Hierro;;;;;;;;
Avenida Felipe Corchero;Hombre;Felipe Corchero;;;;;;;;1
Calle Marco Bruto;Hombre;Marco Bruto;;;;;;;;1
Calle Sancti-Spititus;Hombre;Sancti-Spititus;;;;;;;;1
Calle Hoya de San Lázaro;Hombre;Hoya de San Lázaro;;;;;;;;1
Calle Miguel Ángel;Hombre;Miguel Ángel;;;;;;;;
Calle San Pedro de Mérida;Hombre;San Pedro de Mérida;;;;;;;;
Calle San Pedro de Mérida;Hombre;San Pedro de Mérida;;;;;;;;
Calle Padre Damián;Hombre;Padre Damián;;;;;;;;1
Calle Cardenal Molina;Hombre;Cardenal Molina;;;;;;;;1
Calle Fernández y Pérez;Hombre;Fernández y Pérez;;;;;;;;1
Calle Pablo Ruiz Picasso;Hombre;Pablo Ruiz Picasso;;;;;;;;1
Calle Séneca;Hombre;Séneca;;;;;;;;1
Calle San Salvador;Hombre;San Salvador;;;;;;;;1
Calle de Platón;Hombre;Platón;;;;;;;;
Avenida Eugenio Hermoso;Hombre;Eugenio Hermoso;;;;;;;;
Calle Isaac Peral;Hombre;Isaac Peral;;;;;;;;
Avenida Manuel Bermejo Hernández;Hombre;Manuel Bermejo Hernández;;;;;;;;
Calle Ponce de León;Hombre;Ponce de León;;;;;;;;
Calle Luis Vaz de Camoes;Hombre;Luis Vaz de Camoes;;;;;;;;
Calle Francisco de Orellana;Hombre;Francisco de Orellana;;;;;;;;
Calle Vasco de Gama;Hombre;Vasco de Gama;;;;;;;;
Avenida Luis Álvarez Lencero;Hombre;Luis Álvarez Lencero;;;;;;;;
Calle Adolfo Suárez González;Hombre;Adolfo Suárez González;;;;;;;;
Calle Enrique Borras;Hombre;Enrique Borras;;;;;;;;
Calle Andrés Valverde López;Hombre;Andrés Valverde López;;;;;;;;
Calle Hernando de Soto;Hombre;Hernando de Soto;;;;;;;;
Calle Martín López Heras;Hombre;Martín López Heras;;;;;;;;
Calle Andrés Nieto Carmona;Hombre;Andrés Nieto Carmona;;;;;;;;
Calle Manuel Sanabria Escudero;Hombre;Manuel Sanabria Escudero;;;;;;;;
Calle Narciso Rodríguez Ramírez;Hombre;Narciso Rodríguez Ramírez;;;;;;;;
Calle Martín Almagro;Hombre;Martín Almagro;;;;;;;;
