Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Virgen de La Peña;Mujer;Virgen de La Peña;1;;;https://es.wikipedia.org/wiki/Virgen_de_la_Pe%C3%B1a_(Fuerteventura);;;;
Calle Mary Sánchez;Mujer;Mary Sánchez;;;cantante española;https://es.wikipedia.org/wiki/Mary_S%C3%A1nchez;;1934-08-04T00:00:00Z;;
Calle Dulcinea del Toboso;Mujer;Dulcinea del Toboso;;1;personaje ficticio de la novela El ingenioso hidalgo don Quijote de la Mancha, escrita por Miguel de Cervantes;https://es.wikipedia.org/wiki/Dulcinea_del_Toboso;http://commons.wikimedia.org/wiki/Special:FilePath/1898-11-05%2C%20Blanco%20y%20Negro%2C%20En%20la%20Mancha%2C%20Dulcinea%20del%20Toboso%2C%20Cecilio%20Pla%20%28cropped%29.jpg;;;
Calle Virgen del Pilar;Mujer;Nuestra Señora del Pilar de Zaragoza;1;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_del_Pilar;http://commons.wikimedia.org/wiki/Special:FilePath/Escultura%20de%20la%20Virgen%20del%20Pilar%2C%20en%20la%20Bas%C3%ADlica%20del%20Pilar%20de%20Zaragoza%2C%20Espa%C3%B1a%2C%20Spain.jpg;;;
Calle Santa Juana de Arco;Mujer;Juana de Arco;1;;heroína, militar y santa francesa;https://es.wikipedia.org/wiki/Juana_de_Arco;http://commons.wikimedia.org/wiki/Special:FilePath/Contemporaine%20afb%20jeanne%20d%20arc.png;1412-01-01T00:00:00Z;1431-06-08T00:00:00Z;
Calle Santa Luisa de Marillac;Mujer;Santa Luisa de Marillac;1;;;https://es.wikipedia.org/wiki/Luisa_de_Marillac;;;;
Calle Concha Espina;Mujer;Concha Espina;;;escritora española;https://es.wikipedia.org/wiki/Concha_Espina;http://commons.wikimedia.org/wiki/Special:FilePath/1920%2C%20Historia%20de%20la%20lengua%20y%20literatura%20castellana%2C%20Concha%20Espina.jpg;1869-05-15T00:00:00Z;1955-05-19T00:00:00Z;
Calle Ignacia de Lara;Mujer;Ignacia de Lara;;;poetisa española;https://es.wikipedia.org/wiki/Ignacia_de_Lara;;1880-08-16T00:00:00Z;1940-09-01T00:00:00Z;
Calle Virgen de Fátima;Mujer;Virgen de Fátima;1;;advocación mariana del catolicismo;https://es.wikipedia.org/wiki/Virgen_de_F%C3%A1tima;http://commons.wikimedia.org/wiki/Special:FilePath/Fatima%20%283%29.jpg;;;
Calle Virgen de las Angustias;Mujer;Virgen de las Angustias;1;;;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_las_Angustias_(Granada);;;;
Calle Virgen de Begoña;Mujer;Nuestra Señora de Begoña;1;;Advocación mariana;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_Bego%C3%B1a;http://commons.wikimedia.org/wiki/Special:FilePath/Tallabegona.jpg;;;
Calle Santa María de La Cabeza;Mujer;Santa María de La Cabeza;1;;;https://es.wikipedia.org/wiki/Mar%C3%ADa_de_la_Cabeza;;;;
Calle Virgen de Lourdes;Mujer;Nuestra Señora de Lourdes;1;;Aparición Mariana;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_Lourdes;http://commons.wikimedia.org/wiki/Special:FilePath/France-002009%20-%20Our%20Lady%20of%20Lourdes%20%2815774765182%29.jpg;;;
Calle Virgen de La Candelaria;Mujer;Virgen de la Candelaria;1;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_de_la_Candelaria;;;;
Calle Virgen de Loreto;Mujer;Virgen de Loreto;1;;;https://es.wikipedia.org/wiki/Virgen_de_Loreto;;;;
Calle Virgen de Guadalupe;Mujer;Virgen de Guadalupe;1;;Patrona de Extremadura y Reina de la Hispanidad.;https://es.wikipedia.org/wiki/Virgen_de_Guadalupe_(Extremadura);http://commons.wikimedia.org/wiki/Special:FilePath/Mb-guadalupe%20extremadura.jpg;;;
Calle Virgen de La Macarena;Mujer;Virgen de la Esperanza;1;;Virgen del barrio de la Macarena (Sevilla);https://es.wikipedia.org/wiki/Esperanza_Macarena_de_Sevilla;http://commons.wikimedia.org/wiki/Special:FilePath/Rostro%20de%20la%20esperanza%20macarena.jpg;;;
Calle Virgen de Montserrat;Mujer;Virgen de Montserrat;1;;advocación mariana venerada en el monasterio de Monserrat;https://es.wikipedia.org/wiki/Virgen_de_Montserrat;http://commons.wikimedia.org/wiki/Special:FilePath/Verge.jpg;http://www.wikidata.org/.well-known/genid/131e4631015bb6d8660e845aabd04e48;;
Calle Virgen de La Paloma;Mujer;Virgen de La Paloma;1;;;https://es.wikipedia.org/wiki/Virgen_de_la_Paloma_de_Madrid;;;;
Calle Santa Teresa;Mujer;Teresa de Jesús;1;;religiosa castellana;https://es.wikipedia.org/wiki/Teresa_de_Jes%C3%BAs;http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20de%20Jes%C3%BAs%20%28cropped%29.jpg;1515-04-07T00:00:00Z;1582-10-15T00:00:00Z;
Calle Santa Clara;Mujer;Clara de Asís;1;;fundadora de las clarisas y santa de la Iglesia católica;https://es.wikipedia.org/wiki/Clara_de_As%C3%ADs;http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Claire%20of%20Assisi%2C%20Walters%20Art%20Museum.jpg;1193-01-01T00:00:00Z;1253-08-18T00:00:00Z;
Calle Santa Úrsula;Mujer;Santa Úrsula;1;;;https://es.wikipedia.org/wiki/%C3%9Arsula_de_Colonia;;;;
Calle Virgen del Carmen;Mujer;Virgen del Carmen;1;;advocación de la Virgen María;https://es.wikipedia.org/wiki/Virgen_del_Carmen;http://commons.wikimedia.org/wiki/Special:FilePath/HuitzoCarmen.jpg;;;
María Zambrano (Filósofa);Mujer;María Zambrano;;;pensadora, filósofa y ensayista española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Zambrano;http://commons.wikimedia.org/wiki/Special:FilePath/Mural%20feminista%20Gandia%20-%20Maria%20Zambrano.jpg;1904-04-22T00:00:00Z;1991-02-06T00:00:00Z;
Lola de La Torre (Musicóloga);Mujer;Lola de La Torre (Musicóloga);;;;https://es.wikipedia.org/wiki/Lola_de_la_Torre;;;;
"""Calle Juana González Monzón";" Maestra de San Lorenzo""";"""Calle Juana González Monzón";Mujer;;;;;;;
Clara Campoamor (Sufragista);Mujer;Clara Campoamor;;;política española, feminista;https://es.wikipedia.org/wiki/Clara_Campoamor;http://commons.wikimedia.org/wiki/Special:FilePath/Clara%20Campoamor.png;1888-02-12T00:00:00Z;1972-04-30T00:00:00Z;
Calle Poetisa Josefina de La Torre;Mujer;Josefina de la Fuente;;;actriz, rapera, novelista y poeta española;https://es.wikipedia.org/wiki/Josefina_de_la_Torre;http://commons.wikimedia.org/wiki/Special:FilePath/Josefina%20de%20la%20Torre%20Millares.jpg;1907-01-01T00:00:00Z;2002-07-12T00:00:00Z;
Lucy Cabrera Suárez (Cantante Lírica);Mujer;Lucy Cabrera Suárez;;;mezzosoprano y cantante lírica española;https://es.wikipedia.org/wiki/Lucy_Cabrera_Su%C3%A1rez;;1917-12-09T00:00:00Z;2009-04-20T00:00:00Z;
"""Calle María Lisson";" Soprano""";"""Calle María Lisson";Mujer;;;;;;;
Calle Santa Rosa de Lima;Mujer;Rosa de Lima;1;;mística religiosa peruana;https://es.wikipedia.org/wiki/Rosa_de_Lima_(santa);http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Rosa%20de%20Lima%20Ebrafol.jpg;1586-04-20T00:00:00Z;1617-08-24T00:00:00Z;
Calle Santa María de Goretti;Mujer;María Goretti;1;;Santa católica;https://es.wikipedia.org/wiki/Mar%C3%ADa_Goretti;http://commons.wikimedia.org/wiki/Special:FilePath/Photograph%20of%20Saint%20Maria%20Goretti%2C%201902.jpg;1890-10-16T00:00:00Z;1902-07-02T00:00:00Z;
Calle Santa Mónica;Mujer;Mónica de Hipona;1;;madre de San Agustín y santa de la Iglesia católica;https://es.wikipedia.org/wiki/M%C3%B3nica_de_Hipona;http://commons.wikimedia.org/wiki/Special:FilePath/Tabor%20CZ%20Nativity%20of%20Virgin%20Mary%20church%20front%20St%20Monica.jpg;0332-01-01T00:00:00Z;0387-01-01T00:00:00Z;
Calle Santa Rita;Mujer;Rita de Casia;1;;santa italiana, perteneciente a la Iglesia Católica;https://en.wikipedia.org/wiki/Rita_of_Cascia;http://commons.wikimedia.org/wiki/Special:FilePath/S.Rita%20da%20Cascia.jpg;1381-01-01T00:00:00Z;1457-05-22T00:00:00Z;
Calle Nuestra Señora de La Soledad;Mujer;Nuestra Señora de la Soledad;1;;advocación mariana;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_la_Soledad;http://commons.wikimedia.org/wiki/Special:FilePath/Nossa%20Senhora%20da%20Soledade.jpg;;;
Calle Marie Curie;Mujer;Marie Curie;;;física y química polaco-francesa;https://es.wikipedia.org/wiki/Marie_Curie;http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Curie%20c.%201920s.jpg;1867-11-07T00:00:00Z;1934-07-04T00:00:00Z;
Calle Escritora Carmen Conde;Mujer;Carmen Conde;;;maestra, poetisa y narradora española;https://es.wikipedia.org/wiki/Carmen_Conde;http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Conde%20statue.jpg;1907-08-15T00:00:00Z;1996-01-08T00:00:00Z;
Calle Escritora Carmen Martín Gaite;Mujer;Carmen Martín Gaite;;;Escritora, poetisa, maestra, y ensayista española;https://es.wikipedia.org/wiki/Carmen_Mart%C3%ADn_Gaite;http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Mart%C3%ADn%20Gaite.jpg;1925-12-08T00:00:00Z;2000-07-22T00:00:00Z;
Calle Escritora Dolores Campos Herreros;Mujer;Dolores Campos Herrero;;;escritora y periodista de Arona (Tenerife);https://es.wikipedia.org/wiki/Dolores_Campos_Herrero;;1954-01-01T00:00:00Z;2007-01-01T00:00:00Z;
Pasaje Escritora Dolores Medio;Mujer;Dolores Medio;;;escritora española;https://es.wikipedia.org/wiki/Dolores_Medio;http://commons.wikimedia.org/wiki/Special:FilePath/Dolores%20Medio%2C%20Oviedo%20%282%29.jpg;1911-12-16T00:00:00Z;1996-01-01T00:00:00Z;
Pasaje Escritora Rosa Chacel;Mujer;Rosa Chacel;;;escritora española de la Generación del 27;https://es.wikipedia.org/wiki/Rosa_Chacel;http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Chacel.jpg;1898-06-03T00:00:00Z;1994-07-27T00:00:00Z;
Calle Sor Mercedes;Mujer;Sor Mercedes;1;;;https://es.wikipedia.org/wiki/Mercedes_Guerra;;;;
Calle Escritora Merce Rodoreda;Mujer;Mercè Rodoreda;;;escritora española en lengua catalana;https://es.wikipedia.org/wiki/Merc%C3%A8_Rodoreda;http://commons.wikimedia.org/wiki/Special:FilePath/Rodoreda.jpg;1908-10-10T00:00:00Z;1983-04-13T00:00:00Z;
Calle Escritora Dulce Chacón;Mujer;Dulce Chacón;;;escritora española;https://es.wikipedia.org/wiki/Dulce_Chac%C3%B3n_(escritora);;1954-06-06T00:00:00Z;2003-12-03T00:00:00Z;
Calle Escritora Maria Teresa León;Mujer;María Teresa León;;;Escritora española (1903-1988);https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_Le%C3%B3n;http://commons.wikimedia.org/wiki/Special:FilePath/Maria-teresa-goyri1.jpg;1903-10-31T00:00:00Z;1988-12-13T00:00:00Z;
Calle Escritora Montserrat Roig;Mujer;Montserrat Roig;;;escritora y periodista española;https://es.wikipedia.org/wiki/Montserrat_Roig;http://commons.wikimedia.org/wiki/Special:FilePath/Montserrat%20Roig%20%28cropped%29.jpg;1946-06-13T00:00:00Z;1991-11-10T00:00:00Z;
Calle Jacinta;Mujer;Jacinta Marto;;1;santa católica portuguesa, Vidente de Fátima;https://es.wikipedia.org/wiki/Jacinta_Marto;http://commons.wikimedia.org/wiki/Special:FilePath/Jacinta-marto-fatima-portugal-1917.jpg;1910-03-05T00:00:00Z;1920-02-20T00:00:00Z;
Muelle Dique Reina Sofía;Mujer;Sofía de Grecia;;;Reina consorte de España (1975-2014);https://es.wikipedia.org/wiki/Sof%C3%ADa_de_Grecia;http://commons.wikimedia.org/wiki/Special:FilePath/Karaliene%20Sofija%20%28cropped%29.jpg;1938-11-02T00:00:00Z;;
Urbanización Residencial Reina Mercedes;Mujer;María de las Mercedes de Orleans;;;Reina consorte de España (1878-1878);https://es.wikipedia.org/wiki/Mar%C3%ADa_de_las_Mercedes_de_Orleans;http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20de%20la%20Mercedes.jpg;1860-06-24T00:00:00Z;1878-06-26T00:00:00Z;
Pasaje Dorotea;Mujer;Dorotea;;1;;https://es.wikipedia.org/wiki/Dorotea_(santa);;;;
Calle Virgen de Loreto;Mujer;Virgen de Loreto;1;;;https://es.wikipedia.org/wiki/Virgen_de_Loreto;;;;
Calle Sor Ana;Mujer;Sor Ana de la Trinidad;1;;Monja carmelita, mística y poeta española;https://es.wikipedia.org/wiki/Sor_Ana_de_la_Trinidad;;1577-01-01T00:00:00Z;1613-04-02T00:00:00Z;
Pino Betancor (poetisa);Mujer;Pino Betancor Álvarez;;;escritora española nacida en Madrid;https://es.wikipedia.org/wiki/Pino_Betancor_%C3%81lvarez;;1928-04-28T00:00:00Z;2003-01-03T00:00:00Z;
Calle Pintora Jane Millares Sall;Mujer;Jane Millares Sall;;;Jane Millares Sall es una pintora española nacida en 1928 en Las Palmas de Gran Canaria.;https://es.wikipedia.org/wiki/Jane_Millares_Sall;;1928-08-02T00:00:00Z;;
Calle Actriz Patricia Medina;Mujer;Patricia Medina;;;actriz británica;https://es.wikipedia.org/wiki/Patricia_Medina;http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Cotten%20%26%20Patricia%20Medina%20Allan%20Warren.jpg;1919-07-19T00:00:00Z;2012-04-28T00:00:00Z;
Calle Pintora Lola Massieu;Mujer;Lola Massieu;;;pintora española;https://es.wikipedia.org/wiki/Lola_Massieu;;1921-10-03T00:00:00Z;2007-11-22T00:00:00Z;
"""Calle Maru Sosa Doreste";" Sindicalista""";"""Calle Maru Sosa Doreste";Mujer;;;;;;;
Calle Aristides Briand;Hombre;Aristides Briand;;;;;;;;1
Juan Pulido Rodríguez (Barítono);Hombre;Juan Pulido Rodríguez (Barítono);;;;;;;;
Calle Alfonso de Armas Ayala;Hombre;Alfonso de Armas Ayala;;;;;;;;
Calle San Nicolás De Tolentino;Hombre;San Nicolás De Tolentino;;;;;;;;
Calle Fray Escoba;Hombre;Fray Escoba;;;;;;;;
Calle Abraham Lincoln;Hombre;Abraham Lincoln;;;;;;;;
Calle Luis Suárez Suárez;Hombre;Luis Suárez Suárez;;;;;;;;
Calle Pablo Lassocultor;Hombre;Pablo Lassocultor;;;;;;;;
Calle Bartolome De Ortega;Hombre;Bartolome De Ortega;;;;;;;;
Calle San Isidro;Hombre;San Isidro;;;;;;;;
Lugar Manuel Galván Rodríguez;Hombre;Manuel Galván Rodríguez;;;;;;;;
Lugar Manuel Galván Rodríguez;Hombre;Manuel Galván Rodríguez;;;;;;;;
Calle Pancho Ruiz;Hombre;Pancho Ruiz;;;;;;;;
Calle Domingo Araya;Hombre;Domingo Araya;;;;;;;;
Calle Naín;Hombre;Naín;;;;;;;;
"""Calle Juan González Travieso";" Primer Cura De San Lorenzo""";"""Calle Juan González Travieso";Hombre;;;;;;;
Calle Cabezón;Hombre;Cabezón;;;;;;;;
Pasaje Alonso De Olivares Lezcano Y Castillo;Hombre;Alonso De Olivares Lezcano Y Castillo;;;;;;;;
Pasaje Lorenzo Ramírez De Quintana;Hombre;Lorenzo Ramírez De Quintana;;;;;;;;
Plaza de Manuel Monasterio Mendoza Doctor;Hombre;Manuel Monasterio Mendoza Doctor;;;;;;;;
Calle Eduardo Benot;Hombre;Eduardo Benot;;;;;;;;
Calle Pedro del Castillo Westerling;Hombre;Pedro del Castillo Westerling;;;;;;;;
Calle Luján Pérez;Hombre;Luján Pérez;;;;;;;;
Calle Padre Cueto;Hombre;Padre Cueto;;;;;;;;
Calle Alfredo S. Pérez;Hombre;Alfredo S. Pérez;;;;;;;;
Calle Obispo Encina;Hombre;Obispo Encina;;;;;;;;
Calle Padre Claret;Hombre;Padre Claret;;;;;;;;
Calle Domingo J. Navarro;Hombre;Domingo J. Navarro;;;;;;;;
Calle Juan de Padilla;Hombre;Juan de Padilla;;;;;;;;
Avenida de Rafael Cabrera;Hombre;Rafael Cabrera;;;;;;;;
Calle Bravo Murillo;Hombre;Bravo Murillo;;;;;;;;
Calle Obispo Vela;Hombre;Obispo Vela;;;;;;;;
Calle Canalejas;Hombre;Canalejas;;;;;;;;
Calle Obispo Rabadán;Hombre;Obispo Rabadán;;;;;;;;
Calle Ángel Guimerá;Hombre;Ángel Guimerá;;;;;;;;
Calle Bernardino de Lezcano;Hombre;Bernardino de Lezcano;;;;;;;;
Paseo de Tomás Morales;Hombre;Tomás Morales;;;;;;;;
Calle Doctor Waksman;Hombre;Doctor Waksman;;;;;;;;
Calle Pelayo;Hombre;Pelayo;;;;;;;;1
Calle Juan Manuel Durán;Hombre;Juan Manuel Durán;;;;;;;;1
Calle Galileo;Hombre;Galileo;;;;;;;;1
Calle León Tolstoi;Hombre;León Tolstoi;;;;;;;;1
Calle Tomás Miller;Hombre;Tomás Miller;;;;;;;;1
Calle Viriato;Hombre;Viriato;;;;;;;;1
Calle Blasco Ibáñez;Hombre;Blasco Ibáñez;;;;;;;;1
Calle Víctor Hugo;Hombre;Víctor Hugo;;;;;;;;1
Calle Alfredo Calderón;Hombre;Alfredo Calderón;;;;;;;;1
Calle Doctor Miguel Rosas;Hombre;Doctor Miguel Rosas;;;;;;;;
Calle Cirilo Moreno;Hombre;Cirilo Moreno;;;;;;;;1
Calle Alfredo L. Jones;Hombre;Alfredo L. Jones;;;;;;;;
Calle Artemi Semidán;Hombre;Artemi Semidán;;;;;;;;
Calle Doctor Fleming;Hombre;Doctor Fleming;;;;;;;;
Calle Doctor Apolinario Macías;Hombre;Doctor Apolinario Macías;;;;;;;;1
Calle Diego Miguel;Hombre;Diego Miguel;;;;;;;;1
Calle Juan de Escobedo;Hombre;Juan de Escobedo;;;;;;;;1
Calle José María de Zuasnavar;Hombre;José María de Zuasnavar;;;;;;;;1
Calle de San Bernardo;Hombre;San Bernardo;;;;;;;;
Rotonda Doctor Alejandro Ramírez Jiménez;Hombre;Doctor Alejandro Ramírez Jiménez;;;;;;;;1
Plazoleta de Emilio Zola;Hombre;Emilio Zola;;;;;;;;1
Calle San Pedro;Hombre;San Pedro;;;;;;;;
Calle Pedro de Vera;Hombre;Pedro de Vera;;;;;;;;
Calle Alonso Alvarado;Hombre;Alonso Alvarado;;;;;;;;
Calle Juan Carló;Hombre;Juan Carló;;;;;;;;
Calle Pepe Rey;Hombre;Pepe Rey;;;;;;;;
Calle Máximo;Hombre;Máximo;;;;;;;;
Calle Federico Viera;Hombre;Federico Viera;;;;;;;;
Rotonda Doctor Domingo Rodríguez Ojeda;Hombre;Doctor Domingo Rodríguez Ojeda;;;;;;;;
Plaza Doctor Cesáreo Rosas Rodríguez;Hombre;Doctor Cesáreo Rosas Rodríguez;;;;;;;;1
Calle Matías Padrón;Hombre;Matías Padrón;;;;;;;;
Calle Jesús Nazareno;Hombre;Jesús Nazareno;;;;;;;;
Calle Padre Molares Melero;Hombre;Padre Molares Melero;;;;;;;;
Calle Miguel Hernández Febles;Hombre;Miguel Hernández Febles;;;;;;;;
Calle Santiago Apóstol;Hombre;Santiago Apóstol;;;;;;;;
Calle Juan Palomeque;Hombre;Juan Palomeque;;;;;;;;
Calle Lope de Vega;Hombre;Lope de Vega;;;;;;;;1
Calle de Agustín de Bethencourt;Hombre;Agustín de Bethencourt;;;;;;;;
Calle Senador Castillo Olivares;Hombre;Senador Castillo Olivares;;;;;;;;
Calle Pío XII;Hombre;Pío XII;;;;;;;;1
Calle Diderot;Hombre;Diderot;;;;;;;;1
Calle de Francisco Gourié;Hombre;Francisco Gourié;;;;;;;;
Calle Pérez Galdós;Hombre;Pérez Galdós;;;;;;;;
Calle Rafael Dávila;Hombre;Rafael Dávila;;;;;;;;1
Calle Carlos M. Blandy;Hombre;Carlos M. Blandy;;;;;;;;
Plaza Doctor Santiago Barry Hernández;Hombre;Doctor Santiago Barry Hernández;;;;;;;;
Plaza Juan Saraza Ortiz;Hombre;Juan Saraza Ortiz;;;;;;;;
Avenida José Mesa y López;Hombre;José Mesa y López;;;;;;;;1
Calle Alejandro Hidalgo;Hombre;Alejandro Hidalgo;;;;;;;;1
Calle Thomas Alva Edison;Hombre;Thomas Alva Edison;;;;;;;;1
Calle Alfonso XIII;Hombre;Alfonso XIII;;;;;;;;
Calle San Antonio de Padua;Hombre;San Antonio de Padua;;;;;;;;
Calle Doctor Tomás García Guerra;Hombre;Doctor Tomás García Guerra;;;;;;;;
Calle Luis Benítez Inglott;Hombre;Luis Benítez Inglott;;;;;;;;1
Avenida Juan Carlos I;Hombre;Juan Carlos I;;;;;;;;
Rotonda Doctor Gregorio Toledo Rodríguez;Hombre;Doctor Gregorio Toledo Rodríguez;;;;;;;;
Calle Pablo Penáguilas;Hombre;Pablo Penáguilas;;;;;;;;
Rotonda Doctor Luis Machado Martinón;Hombre;Doctor Luis Machado Martinón;;;;;;;;
Avenida Juan XXIII;Hombre;Juan XXIII;;;;;;;;
Avenida Juan XXIII;Hombre;Juan XXIII;;;;;;;;
Calle Doctor García Castrillo;Hombre;Doctor García Castrillo;;;;;;;;1
Calle García del Castillo;Hombre;García del Castillo;;;;;;;;1
Calle Pedro de Burgos;Hombre;Pedro de Burgos;;;;;;;;
Calle Juan de Siberio;Hombre;Juan de Siberio;;;;;;;;
Calle Martín de Escalante;Hombre;Martín de Escalante;;;;;;;;
Calle del Doctor Gómez Ulla;Hombre;Doctor Gómez Ulla;;;;;;;;
Calle Fernando de Prado;Hombre;Fernando de Prado;;;;;;;;
Calle Diego Zurita;Hombre;Diego Zurita;;;;;;;;
Calle Obispo Tavira;Hombre;Obispo Tavira;;;;;;;;
Calle Padre Anchieta;Hombre;Padre Anchieta;;;;;;;;1
Calle Juan Rodríguez Quegles;Hombre;Juan Rodríguez Quegles;;;;;;;;
Calle Obispo Cervera;Hombre;Obispo Cervera;;;;;;;;
Calle Henry Dunant;Hombre;Henry Dunant;;;;;;;;
Calle Deán Rodríguez Bolaños;Hombre;Deán Rodríguez Bolaños;;;;;;;;
Calle Pedro Quevedo y Quevedo;Hombre;Pedro Quevedo y Quevedo;;;;;;;;
Calle Pedro Minio;Hombre;Pedro Minio;;;;;;;;
Calle León XIII;Hombre;León XIII;;;;;;;;
Calle Doctor Domingo Déniz;Hombre;Doctor Domingo Déniz;;;;;;;;
Calle León Roch;Hombre;León Roch;;;;;;;;
Plaza García Escámez;Hombre;García Escámez;;;;;;;;
Calle Audaz;Hombre;Audaz;;;;;;;;
Calle Teodoro Golfin;Hombre;Teodoro Golfin;;;;;;;;
Calle Pepe García Fajardo;Hombre;Pepe García Fajardo;;;;;;;;
Paseo del Príncipe de Asturias;Hombre;Príncipe de Asturias;;;;;;;;
Calle Mario César;Hombre;Mario César;;;;;;;;1
Rotonda Fernando Giménez Navarro Senador y Presidente del Cabildo;Hombre;Fernando Giménez Navarro Senador y Presidente del Cabildo;;;;;;;;
Calle Luis Correa Medina;Hombre;Luis Correa Medina;;;;;;;;
Plaza Obispo Frías;Hombre;Obispo Frías;;;;;;;;
Calle Jesús Ferrer Jimeno;Hombre;Jesús Ferrer Jimeno;;;;;;;;1
Calle Turina;Hombre;Turina;;;;;;;;1
Calle Lucas Fernández Navarro;Hombre;Lucas Fernández Navarro;;;;;;;;1
Calle Joaquín Costa;Hombre;Joaquín Costa;;;;;;;;1
Calle Bernardo de la Torre;Hombre;Bernardo de la Torre;;;;;;;;1
Calle Pizarro;Hombre;Pizarro;;;;;;;;1
Calle Luis Antúnez;Hombre;Luis Antúnez;;;;;;;;1
Calle Fernando Guanarteme;Hombre;Fernando Guanarteme;;;;;;;;1
Avenida Federico García Lorca;Hombre;Federico García Lorca;;;;;;;;1
Calle Lord Byron;Hombre;Lord Byron;;;;;;;;1
Calle José Miranda Guerra;Hombre;José Miranda Guerra;;;;;;;;1
Calle Rafael Ramírez;Hombre;Rafael Ramírez;;;;;;;;1
Calle Juan de Garay;Hombre;Juan de Garay;;;;;;;;
Calle Juan de la Cosa;Hombre;Juan de la Cosa;;;;;;;;
Plaza Juan Bordes Claverie;Hombre;Juan Bordes Claverie;;;;;;;;
Calle Sagasta;Hombre;Sagasta;;;;;;;;
Calle Juan de Miranda;Hombre;Juan de Miranda;;;;;;;;
Calle Joaquín Blanco Torrent;Hombre;Joaquín Blanco Torrent;;;;;;;;
Calle Ruiz de Alda;Hombre;Ruiz de Alda;;;;;;;;1
Calle del Obispo Herrera;Hombre;Obispo Herrera;;;;;;;;1
Calle Joaquín Blume;Hombre;Joaquín Blume;;;;;;;;1
Plaza de Luís Morote;Hombre;Luís Morote;;;;;;;;
