Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle de Juan Ramón Jiménez;Hombre;Juan Ramón Jiménez;0;;;;;;;1
calle Hermanos Salom;Hombre;calle Hermanos Salom;0;;;;;;;1
Calle Emilio Pino Ridruejo;Hombre;Emilio Pino Ridruejo;0;;;;;;;
Calle Joaquín Saez;Hombre;Joaquín Saez;0;;;;;;;
Calle Don Manuel Hidalgo;Hombre;Don Manuel Hidalgo;0;;;;;;;
Calle Adolfo Lima de Zea;Hombre;Adolfo Lima de Zea;0;;;;;;;
Calle Cristobal Parra;Hombre;Cristobal Parra;0;;;;;;;
Calle Conde de Villamediana;Hombre;Conde de Villamediana;0;;;;;;;1
Calle Conde de Orgaz;Hombre;Conde de Orgaz;0;;;;;;;1
Calle Conde de Casal;Hombre;Conde de Casal;0;;;;;;;
Avenida Miguel Cano;Hombre;Miguel Cano;0;;;;;;;1
Calle Padre José Vera;Hombre;Padre José Vera;0;;;;;;;1
Calle San Pedro Alcántara;Hombre;San Pedro Alcántara;1;;;;;;;1
Calle de Juan Ruiz Muñoz;Hombre;Juan Ruiz Muñoz;0;;;;;;;1
Plaza López Ibor;Hombre;López Ibor;0;;;;;;;1
calle Javier Arraiza;Hombre;calle Javier Arraiza;0;;;;;;;1
Calle Rodrigo de Triana;Hombre;Rodrigo de Triana;0;;;;;;;1
Calle Dalí;Hombre;Dalí;0;;;;;;;
Calle Zurbarán;Hombre;Zurbarán;0;;;;;;;
Plaza Picasso;Hombre;Picasso;0;;;;;;;
Calle Pizarra;Hombre;Pizarra;0;;;;;;;
Calle San Gregorio;Hombre;San Gregorio;1;;;;;;;1
Calle San Juan de Dios;Hombre;San Juan de Dios;1;;;;;;;1
Avenida del Doctor Diaz Viñals;Hombre;Doctor Diaz Viñals;0;;;;;;;1
Calle San Cristóbal;Hombre;San Cristóbal;1;;;;;;;1
Calle Gran Capitán;Hombre;Gran Capitán;0;;;;;;;
Calle Solano;Hombre;Solano;0;;;;;;;
Calle Marqués de Nájera;Hombre;Marqués de Nájera;0;;;;;;;1
Plaza General Chinchilla;Hombre;General Chinchilla;0;;;;;;;1
Calle Francisco de Quevedo;Hombre;Francisco de Quevedo;0;;;;;;;1
Calle Mario;NA;Mario;0;;;;;;;1
Calle Duque de Osuna;Hombre;Duque de Osuna;0;;;;;;;
Calle El Greco;Hombre;Greco;0;;;;;;;
Calle José Mª Torres Murciano;Hombre;José Mª Torres Murciano;0;;;;;;;1
Calle Nuestro Padre Jesús Nazareno;Hombre;Nuestro Padre Jesús Nazareno;1;;;;;;;1
Avenida Cánovas Del Castillo;Hombre;Cánovas Del Castillo;0;;;;;;;
Avenida Hermanos Blánquez;Hombre;Hermanos Blánquez;0;;;;;;;
Avenida Duque De Lerma;Hombre;Duque De Lerma;0;;;;;;;
Calle Jose Luis Morales;Hombre;Jose Luis Morales;0;;;;;;;1
Calle Álvar Núñez Cabeza de Vaca;Hombre;Álvar Núñez Cabeza de Vaca;0;;;;;;;
Calle Váquez Clavel;Hombre;Váquez Clavel;0;;;;;;;1
Calle Ortega y Gasset;Hombre;Ortega y Gasset;0;;;;;;;
Pasaje José Lebrón;Hombre;José Lebrón;0;;;;;;;1
Calle Paseo de San Miguel;Hombre;Paseo de San Miguel;1;;;;;;;
Calle Juan de la Cosa;Hombre;Juan de la Cosa;0;;;;;;;1
Calle Conquistador Aguire;Hombre;Conquistador Aguire;0;;;;;;;1
Calle Javier Arriaza;Hombre;Javier Arriaza;0;;;;;;;1
Calle de San Francisco;Hombre;San Francisco;1;;;;;;;1
Calle Pintor Rivera;Hombre;Pintor Rivera;0;;;;;;;1
Calle San Ramón;Hombre;San Ramón;1;;;;;;;1
Calle San Remigio;Hombre;San Remigio;1;;;;;;;1
Calle Juan de la Cierva;Hombre;Juan de la Cierva;0;;;;;;;
Calle Cristo de los Molinos;Hombre;Cristo de los Molinos;1;;;;;;;
Calle Platino;NA;Platino;0;;;;;;;
Avenida Marco Polo;Hombre;Marco Polo;0;;;;;;;
Calle Miguel Angel Catalan Sanudo;Hombre;Miguel Angel Catalan Sanudo;0;;;;;;;
Calle Diego de León;Hombre;Diego de León;0;;;;;;;
Francisco de Maraver;Hombre;Francisco de Maraver;0;;;;;;;
Calle Fernando de Zafra;Hombre;Fernando de Zafra;0;;;;;;;
Calle Hernández de la Fuente;Hombre;Hernández de la Fuente;0;;;;;;;
Calle Juan de la Isla;Hombre;Juan de la Isla;0;;;;;;;
Calle Juan de Silva;Hombre;Juan de Silva;0;;;;;;;
Calle Nuño de Villafañe;Hombre;Nuño de Villafañe;0;;;;;;;
Calle Juan de Torres;Hombre;Juan de Torres;0;;;;;;;
Calle Narciso;Hombre;Narciso;0;;;;;;;
Calle Bachiller Serrano;Hombre;Bachiller Serrano;0;;;;;;;
Calle Gonzalo Díaz de Calderas;Hombre;Gonzalo Díaz de Calderas;0;;;;;;;
Calle García de la Escuela;Hombre;García de la Escuela;0;;;;;;;
Calle Mar Caspio;Hombre;Mar Caspio;0;;;;;;;
Avenida Américo Vespucio;Hombre;Américo Vespucio;0;;;;;;;
Calle Mar Tirreno;Hombre;Mar Tirreno;0;;;;;;;
Calle Juan de Cercuera;Hombre;Juan de Cercuera;0;;;;;;;
Calle Juan de Campo;Hombre;Juan de Campo;0;;;;;;;
Plaza Adolfo Luque Chicote;Hombre;Adolfo Luque Chicote;0;;;;;;;
Avenida de José Banús;Hombre;José Banús;0;;;;;;;
Calle Francisco Villalón;Hombre;Francisco Villalón;0;;;;;;;
Avenida del Mar Mediterráneo;Hombre;Mar Mediterráneo;0;;;;;;;
Calle Hernán Cortés;Hombre;Hernán Cortés;0;;;;;;;
Avenida Marqués del Duero;Hombre;Marqués del Duero;0;;;;;;;
Avenida de San Sebastián;Hombre;San Sebastián;1;;;;;;;
Avenida Fernando Moreno Espada;Hombre;Fernando Moreno Espada;0;;;;;;;
Calle de José Echegaray;Hombre;José Echegaray;0;;;;;;;
Calle San Rafael;Hombre;San Rafael;1;;;;;;;
Avenida de Manolete;Hombre;Manolete;0;;;;;;;
calle Padre José Vera;Hombre;calle Padre José Vera;0;;;;;;;1
Avenida Pablo Ruiz Picasso;Hombre;Pablo Ruiz Picasso;0;;;;;;;
Avenida Julio Iglesias;Hombre;Julio Iglesias;0;;;;;;;
Calle Ramón Areces;Hombre;Ramón Areces;0;;;;;;;
Calle Jesús Puente;Hombre;Jesús Puente;0;;;;;;;
Calle José Saramago;Hombre;José Saramago;0;;;;;;;
Avenida Carlos Cano;Hombre;Carlos Cano;0;;;;;;;
Calle Luis Cernuda;Hombre;Luis Cernuda;0;;;;;;;
Calle Manuel de Falla;Hombre;Manuel de Falla;0;;;;;;;
Calle Vázquez Díaz;Hombre;Vázquez Díaz;0;;;;;;;
Calle Pablo Picasso;Hombre;Pablo Picasso;0;;;;;;;
Avenida Santiago de Compostela;Hombre;Santiago de Compostela;0;;;;;;;
Avenida Juan Chinchilla;Hombre;Juan Chinchilla;0;;;;;;;
Calle Alonso de Quijada;Hombre;Alonso de Quijada;0;;;;;;;
Calle Carlos Posac Mon;Hombre;Carlos Posac Mon;0;;;;;;;
Avenida Melvin Villarroel;Hombre;Melvin Villarroel;0;;;;;;;
Calle Doctor Eduardo Evangelista;Hombre;Doctor Eduardo Evangelista;0;;;;;;;
Calle Francisco Moreno Lomeña;Hombre;Francisco Moreno Lomeña;0;;;;;;;
Calle Doctor Esteban San Mateo;Hombre;Doctor Esteban San Mateo;0;;;;;;;
Calle Marques de Estella;Hombre;Marques de Estella;0;;;;;;;
Calle Río Volga;NA;Río Volga;0;;;;;;;
Calle Quevedo;Hombre;Quevedo;0;;;;;;;
Calle Miguel Delibes;Hombre;Miguel Delibes;0;;;;;;;
Avenida de Miguel de Cervantes;Hombre;Miguel de Cervantes;0;;;;;;;
Plaza Cruz de Mayo;Hombre;Cruz de Mayo;0;;;;;;;
Calle Álvaro de la Iglesia;Hombre;Álvaro de la Iglesia;0;;;;;;;
Calle Benito Pérez Galdós;Hombre;Benito Pérez Galdós;0;;;;;;;
Calle Lope de Vega;Hombre;Lope de Vega;0;;;;;;;
Calle Río Amazonas;Hombre;Río Amazonas;0;;;;;;;
Calle Ángel Carmona el Piyay;Hombre;Ángel Carmona el Piyay;0;;;;;;;
Calle Río Sena;NA;Río Sena;0;;;;;;;
Calle Río Duero;NA;Río Duero;0;;;;;;;
Calle Río Ural;NA;Río Ural;0;;;;;;;
Calle Miguel de Unamuno;Hombre;Miguel de Unamuno;0;;;;;;;
"""Calle Manuel Jiminez """"Chicuelo""""""";Hombre;"""Manuel Jiminez """"Chicuelo""""""";0;;;;;;;
Avenida Calderón de la Barca;Hombre;Calderón de la Barca;0;;;;;;;
Calle de Luís Góngora;Hombre;Luís Góngora;0;;;;;;;
Avenida Gustavo Adolfo Bécquer;Hombre;Gustavo Adolfo Bécquer;0;;;;;;;
Calle José de Espronceda;Hombre;José de Espronceda;0;;;;;;;
Calle José María Pemán;Hombre;José María Pemán;0;;;;;;;
Calle Gabriel Celaya;Hombre;Gabriel Celaya;0;;;;;;;
"""Calle Rafael Gomez """"El Gallo""""""";Hombre;"""Rafael Gomez """"El Gallo""""""";0;;;;;;;
"""Plaza Leopoldo Alas """"Clarín""""""";Hombre;"""Leopoldo Alas """"Clarín""""""";0;;;;;;;
Calle Rubén Darío;Hombre;Rubén Darío;0;;;;;;;
Calle Gabriel García Márquez;Hombre;Gabriel García Márquez;0;;;;;;;
Calle Tirso de Molina;Hombre;Tirso de Molina;0;;;;;;;
Calle Jorge Manrique;Hombre;Jorge Manrique;0;;;;;;;
Calle Salvador Dalí;Hombre;Salvador Dalí;0;;;;;;;
Calle Juan Carreño;Hombre;Juan Carreño;0;;;;;;;
Avenida Velázquez;Hombre;Velázquez;0;;;;;;;
Calle Alonso Cano;Hombre;Alonso Cano;0;;;;;;;
Calle Luis Morales;Hombre;Luis Morales;0;;;;;;;
Calle Joan Miró;Hombre;Joan Miró;0;;;;;;;
Avenida Edgar Neville;Hombre;Edgar Neville;0;;;;;;;
Calle Ventura del Mar;Hombre;Ventura del Mar;0;;;;;;;
Calle Manuel González Portilla;Hombre;Manuel González Portilla;0;;;;;;;
Calle Eugenio Taillefer;Hombre;Eugenio Taillefer;0;;;;;;;
Calle Julio Romero de Torres;Hombre;Julio Romero de Torres;0;;;;;;;
Avenida Principe Salman;Hombre;Principe Salman;0;;;;;;;
Avenida Príncipe Salman;Hombre;Príncipe Salman;0;;;;;;;
Calle Marques de Ivanrey;Hombre;Marques de Ivanrey;0;;;;;;;
Paseo Alberto Vidiella Tudores;Hombre;Alberto Vidiella Tudores;0;;;;;;;
Calle Antonio el Bailarín;Hombre;Antonio el Bailarín;0;;;;;;;
Calle López de Mena;Hombre;López de Mena;0;;;;;;;
Calle Diego Pina;Hombre;Diego Pina;0;;;;;;;
Calle Doctor Eusebio Ramírez;Hombre;Doctor Eusebio Ramírez;0;;;;;;;
Calle San Javier;Hombre;San Javier;1;;;;;;;
Calle San José;Hombre;San José;1;;;;;;;
Calle Calderón;Hombre;Calderón;0;;;;;;;
Calle Pepe Osorio;Hombre;Pepe Osorio;0;;;;;;;
Calle José Ramos;Hombre;José Ramos;0;;;;;;;
Calle Dr. Jesús Gálvez;Hombre;Dr. Jesús Gálvez;0;;;;;;;
Calle Antonio Machado;Hombre;Antonio Machado;0;;;;;;;
Calle Dr. Eusebio Ramírez;Hombre;Dr. Eusebio Ramírez;0;;;;;;;
Calle Manuel Cantos;Hombre;Manuel Cantos;0;;;;;;;
Avenida Jorge Guillen;Hombre;Jorge Guillen;0;;;;;;;
Calle Río Tajo;NA;Río Tajo;0;;;;;;;
Avenida Norberto Goizueta Díaz;Hombre;Norberto Goizueta Díaz;0;;;;;;;
Avenida Juan Vargas;Hombre;Juan Vargas;0;;;;;;;
Avenida Luis Braille;Hombre;Luis Braille;0;;;;;;;
Calle Luis Mazzantini;Hombre;Luis Mazzantini;0;;;;;;;
Calle Juan Belmonte;Hombre;Juan Belmonte;0;;;;;;;
Calle Fco. Garcia Lorca;Hombre;Fco. Garcia Lorca;0;;;;;;;
Calle Rafael Alberti;Hombre;Rafael Alberti;0;;;;;;;
Calle Miguel Hernández;Hombre;Miguel Hernández;0;;;;;;;
Calle Juan Fortuny;Hombre;Juan Fortuny;0;;;;;;;
Calle Juan Ramón Jiménez;Hombre;Juan Ramón Jiménez;0;;;;;;;
Calle San Idelfonso;Hombre;San Idelfonso;1;;;;;;;
Calle San Juan;Hombre;San Juan;1;;;;;;;
Calle Juan Illescas Pavon;Hombre;Juan Illescas Pavon;0;;;;;;;
Calle José Luis Carrillo Benítez;Hombre;José Luis Carrillo Benítez;0;;;;;;;
Calle Manuel Altolaguirre;Hombre;Manuel Altolaguirre;0;;;;;;;
Calle Antonio Mingote;Hombre;Antonio Mingote;0;;;;;;;
Calle Fernando Villalón;Hombre;Fernando Villalón;0;;;;;;;
Calle Pepe Periañez;Hombre;Pepe Periañez;0;;;;;;;
Psje. Robledano;Hombre;Psje. Robledano;0;;;;;;;
Psje. Rafael Aranda Vázquez;Hombre;Psje. Rafael Aranda Vázquez;0;;;;;;;
Calle Salvador Rueda;Hombre;Salvador Rueda;0;;;;;;;
Calle Pintor José Caballero;Hombre;Pintor José Caballero;0;;;;;;;
Calle Adriano del Valle;Hombre;Adriano del Valle;0;;;;;;;
Calle Rafael Zabaleta;Hombre;Rafael Zabaleta;0;;;;;;;
Calle San Miguel;Hombre;San Miguel;1;;;;;;;
Calle Juan Antonio de Torquemada;Hombre;Juan Antonio de Torquemada;0;;;;;;;
Calle Doctor Carlos Bufala;Hombre;Doctor Carlos Bufala;0;;;;;;;
Calle Hnos. Álvarez Quintero;Hombre;Hnos. Álvarez Quintero;0;;;;;;;
Avenida Príncipe de Asturias;Hombre;Príncipe de Asturias;0;;;;;;;
McAuto San Pedro de Alcantara Marbella;Hombre;McAuto San Pedro de Alcantara Marbella;0;;;;;;;
Calle San Enrique;Hombre;San Enrique;1;;;;;;;
Calle San Andrés;Hombre;San Andrés;1;;;;;;;
Pasaje Armando;Hombre;Armando;0;;;;;;;
Calle San Gabriel;Hombre;San Gabriel;1;;;;;;;
Calle Don Vito;Hombre;Don Vito;0;;;;;;;
Calle Adolfo Luque Chicote;Hombre;Adolfo Luque Chicote;0;;;;;;;
Calle Fernando Moreno Espada;Hombre;Fernando Moreno Espada;0;;;;;;;
Calle Pío Baroja;Hombre;Pío Baroja;0;;;;;;;
Calle de Luis de Góngora;Hombre;Luis de Góngora;0;;;;;;;
Calle Álvarez Quintero;Hombre;Álvarez Quintero;0;;;;;;;
Calle José Manuel Caballero Bonald;Hombre;José Manuel Caballero Bonald;0;;;;;;;
Calle Vicente Alexandre;Hombre;Vicente Alexandre;0;;;;;;;
Calle Andres Segovia;Hombre;Andres Segovia;0;;;;;;;
Calle Garcilaso de la Vega;Hombre;Garcilaso de la Vega;0;;;;;;;
Pasaje José Cadalso;Hombre;José Cadalso;0;;;;;;;
Pasaje Miguel Mihura;Hombre;Miguel Mihura;0;;;;;;;
Pasaje Gerardo Diego;Hombre;Gerardo Diego;0;;;;;;;
Calle Río Elba;NA;Río Elba;0;;;;;;;
Calle Francisco de Orellana;Hombre;Francisco de Orellana;0;;;;;;;
Paseo Ramón Garzón;Hombre;Ramón Garzón;0;;;;;;;
Avenida Principe de Asturias;Hombre;Principe de Asturias;0;;;;;;;
Calle Juan Illescas Pavón;Hombre;Juan Illescas Pavón;0;;;;;;;
Calle Ignacio Sanchez Mejia;Hombre;Ignacio Sanchez Mejia;0;;;;;;;
Calle Carlos Arruza;Hombre;Carlos Arruza;0;;;;;;;
"""Calle Rafael Molina """"El Lagartijo""""""";Hombre;"""Rafael Molina """"El Lagartijo""""""";0;;;;;;;
Calle San Manuel;Hombre;San Manuel;1;;;;;;;
Calle Enrique Granados;Hombre;Enrique Granados;0;;;;;;;
Calle Joaquín Rodrigo;Hombre;Joaquín Rodrigo;0;;;;;;;
Avenida Valeriano Rodríguez;Hombre;Valeriano Rodríguez;0;;;;;;;
Calle Jacinto;NA;Jacinto;0;;;;;;;
Calle Nardo;NA;Nardo;0;;;;;;;
Avenida del Gaviero;Hombre;Gaviero;0;;;;;;;
Calle del Gato Montés;NA;Gato Montés;0;;;;;;;
Calle Cervantes;Hombre;Cervantes;0;;;;;;;
Avenida Mencey;Hombre;Mencey;0;;;;;;;
Calle Miró;Hombre;Miró;0;;;;;;;
Avenida Diego Velázquez;Hombre;Diego Velázquez;0;;;;;;;
Avenida José Ribera;Hombre;José Ribera;0;;;;;;;
Calle Picasso;Hombre;Picasso;0;;;;;;;
Calle Rafael Arévalo;Hombre;Rafael Arévalo;0;;;;;;;
"""Avenida Giuseppe """"Ghindo"""" Filippa""";Hombre;"""Giuseppe """"Ghindo"""" Filippa""";0;;;;;;;
Avenida Mar Arbolao;Hombre;Mar Arbolao;0;;;;;;;
Avenida del Naviero;Hombre;Naviero;0;;;;;;;
Calle Cortijo de Don Javier;Hombre;Cortijo de Don Javier;0;;;;;;;
