Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Alonso Cano;Hombre;Alonso Cano;0;;;;;;;
Alonso de Matos;Hombre;Alonso de Matos;0;;;;;;;1
Calle Alonso Fernández;Hombre;Alonso Fernández;0;;;;;;;
Calle Alonso Quesada;Hombre;Alonso Quesada;0;;;;;;;1
Alonso Rodríguez de Palencia;Hombre;Alonso Rodríguez de Palencia;0;;;;;;;1
Calle Alonso Rodríguez de Palencia;Hombre;Alonso Rodríguez de Palencia;0;;;;;;;1
Calle Álvarez Quintero;Hombre;Álvarez Quintero;0;;;;;;;
Calle Americo Vespucio;Hombre;Americo Vespucio;0;;;;;;;
Calle Américo Vespucio;Hombre;Américo Vespucio;0;;;;;;;
Calle Amundsen;Hombre;Amundsen;0;;;;;;;
Calle Ángel Guimerá;Hombre;Ángel Guimerá;0;;;;;;;
Calle Aníbal;Hombre;Aníbal;0;;;;;;;
Calle Antonino Betancor Monzón;Hombre;Antonino Betancor Monzón;0;;;;;;;1
Calle Antonio Benítez Macario (Benefactor);Hombre;Antonio Benítez Macario (Benefactor);0;;;;;;;
Calle Antonio Bethencourt Massieu (Catedrático);Hombre;Antonio Bethencourt Massieu (Catedrático);0;;;;;;;1
Calle Antonio de Nebrija;Hombre;Antonio de Nebrija;0;;;;;;;
Calle Antonio García Vega (el Raspa);Hombre;Antonio García Vega (el Raspa);0;;;;;;;1
Calle Antonio José de Sucre;Hombre;Antonio José de Sucre;0;;;;;;;
Plazoleta Antonio Machado;Hombre;Antonio Machado;0;;;;;;;
Calle Antonio Maura;Hombre;Antonio Maura;0;;;;;;;
Antonio Ruiz de Padrón;Hombre;Antonio Ruiz de Padrón;0;;;;;;;
Antonio Rumeu de Armas;Hombre;Antonio Rumeu de Armas;0;;;;;;;1
Calle Antonio Rumeu de Armas;Hombre;Antonio Rumeu de Armas;0;;;;;;;1
Calle Aparejador;NA;Aparejador;0;;;;;;;
Calle Aparicio Guijarro y Nocedad;Hombre;Aparicio Guijarro y Nocedad;0;;;;;;;
Calle Aquiles;Hombre;Aquiles;0;;;;;;;
Calle Arístides Briand;Hombre;Arístides Briand;0;;;;;;;
Paseo de Aristocles;Hombre;Aristocles;0;;;;;;;
Calle Aristóteles;Hombre;Aristóteles;0;;;;;;;
Calle Armstrong;Hombre;Armstrong;0;;;;;;;
Calle Arquimedes;Hombre;Arquimedes;0;;;;;;;
Calle Artemi Semidán;Hombre;Artemi Semidán;0;;;;;;;
Calle Ataulfo Argenta;Hombre;Ataulfo Argenta;0;;;;;;;1
Calle Azorín;Hombre;Azorín;0;;;;;;;
Barranco San Roque;Hombre;Barranco San Roque;1;;;;;;;
Calle Bécquer;Hombre;Bécquer;0;;;;;;;
Calle Beethoven;Hombre;Beethoven;0;;;;;;;
Calle Bello Artiles;Hombre;Bello Artiles;0;;;;;;;1
Calle Beneficiado José Estupiñán;Hombre;Beneficiado José Estupiñán;0;;;;;;;
Calle Beneficiado Manuel Alonso Luján;Hombre;Beneficiado Manuel Alonso Luján;0;;;;;;;
Calle Benito Perojo;Hombre;Benito Perojo;0;;;;;;;
Calle Benjamin Franklin;Hombre;Benjamin Franklin;0;;;;;;;
Calle Blasco Ibáñez;Hombre;Blasco Ibáñez;0;;;;;;;
Calle Botticelli;Hombre;Botticelli;0;;;;;;;
Calle Bravo Murillo;Hombre;Bravo Murillo;0;;;;;;;
Calle Calderín López;Hombre;Calderín López;0;;;;;;;1
Calle Camilo José Cela;Hombre;Camilo José Cela;0;;;;;;;
Calle Cánovas del Castillo;Hombre;Cánovas del Castillo;0;;;;;;;
Calle Capitán Cortés;Hombre;Capitán Cortés;0;;;;;;;
Calle Capitán Escandell;Hombre;Capitán Escandell;0;;;;;;;
Calle Carcilaso de la Vega;Hombre;Carcilaso de la Vega;0;;;;;;;
Calle Cardenal Cisneros;Hombre;Cardenal Cisneros;0;;;;;;;
Calle Carlos Eusebio Navarro;Hombre;Carlos Eusebio Navarro;0;;;;;;;1
Calle Carlos I;Hombre;Carlos I;0;;;;;;;1
Calle Carpintero;NA;Carpintero;0;;;;;;;
Calle Cervantes;Hombre;Cervantes;0;;;;;;;1
Calle César Manrique;Hombre;César Manrique;0;;;;;;;1
Calle César Vallejo;Hombre;César Vallejo;0;;;;;;;
Calle Cesáreo Suárez Suárez;Hombre;Cesáreo Suárez Suárez;0;;;;;;;
Calle Chopin;Hombre;Chopin;0;;;;;;;
Calle Cicerón;Hombre;Cicerón;0;;;;;;;
Calle el Cid;Hombre;Cid;0;;;;;;;
Calle Comandante Franco;Hombre;Comandante Franco;0;;;;;;;1
Plaza Concejal Clemente Quintana;Hombre;Concejal Clemente Quintana;0;;;;;;;
Calle Concepción Arenal;Mujer;Concepción Arenal;0;;escritora, abogada y proto-trabajadora social española;https://es.wikipedia.org/wiki/Concepci%C3%B3n_Arenal;http://commons.wikimedia.org/wiki/Special:FilePath/Concepcion%20Arenal%201.jpg;1820-01-31T00:00:00Z;1893-02-04T00:00:00Z;
Calle Conde de la Vega Grand;Hombre;Conde de la Vega Grand;0;;;;;;;1
Calle Consignatario José González;Hombre;Consignatario José González;0;;;;;;;
Calle Corregidor Aguirre;Hombre;Corregidor Aguirre;0;;;;;;;
Plaza del Cristo;Hombre;Cristo;1;;;;;;;
Avenida del Cristo;Hombre;Cristo;1;;;;;;;
Calle Cristóbal Colón;Hombre;Cristóbal Colón;0;;;;;;;
Calle Cristóbal García del Castillo;Hombre;Cristóbal García del Castillo;0;;;;;;;
Calle Cronista Antonio Hernández Rivero;Hombre;Cronista Antonio Hernández Rivero;0;;;;;;;1
Calle Cruz de Ayala;Hombre;Cruz de Ayala;0;;;;;;;1
Camino Cuesta de San Roque;Hombre;Cuesta de San Roque;1;;;;;;;
Calle Cura Gordillo;Hombre;Cura Gordillo;0;;;;;;;
Calle Cura Merino;Hombre;Cura Merino;0;;;;;;;
Calle Dámaso Alonso;Hombre;Dámaso Alonso;0;;;;;;;
Paseo Daniel Ramos Padrón;Hombre;Daniel Ramos Padrón;0;;;;;;;1
Calle Daniel Verona Hernández;Hombre;Daniel Verona Hernández;0;;;;;;;
Calle Dante;Hombre;Dante;0;;;;;;;
Calle Deán Pedro Jiménez;Hombre;Deán Pedro Jiménez;0;;;;;;;1
Calle Deogracias Fernández-simal Achaques (Profesor);Hombre;Deogracias Fernández-simal Achaques (Profesor);0;;;;;;;1
Calle Deportista Juan Pérez Santana;Hombre;Deportista Juan Pérez Santana;0;;;;;;;
Calle Deportista Manuel Pulido Hernández;Hombre;Deportista Manuel Pulido Hernández;0;;;;;;;
Calle Diego Cambreleng Mesa;Hombre;Diego Cambreleng Mesa;0;;;;;;;1
Pasaje Diego Castro Álvarez;Hombre;Diego Castro Álvarez;0;;;;;;;
Calle Diego de Herrera;Hombre;Diego de Herrera;0;;;;;;;
Calle Diego de Silva;Hombre;Diego de Silva;0;;;;;;;
Calle Diego López Montañez;Hombre;Diego López Montañez;0;;;;;;;1
Calle Diego Nicolás Eduardo (arquitecto);Hombre;Diego Nicolás Eduardo (arquitecto);0;;;;;;;
Calle Diego Ramos Galván;Hombre;Diego Ramos Galván;0;;;;;;;1
Calle Diego Soprani Y Ponce De León;Hombre;Diego Soprani Y Ponce De León;0;;;;;;;
Lugar Diseminado Jerez;Hombre;Diseminado Jerez;0;;;;;;;
Calle Doctor Castro Ojeda;Hombre;Doctor Castro Ojeda;0;;;;;;;1
Calle Doctor Castroviejo;Hombre;Doctor Castroviejo;0;;;;;;;
Calle Doctor Chil;Hombre;Doctor Chil;0;;;;;;;1
Calle Doctor Federico Betancor Oliva;Hombre;Doctor Federico Betancor Oliva;0;;;;;;;1
Calle Doctor Gumersindo Velázquez Santana;Hombre;Doctor Gumersindo Velázquez Santana;0;;;;;;;1
Calle Doctor Gutiérrez Armar;Hombre;Doctor Gutiérrez Armar;0;;;;;;;1
Calle Doctor Marcos Gómez Sancho;Hombre;Doctor Marcos Gómez Sancho;0;;;;;;;
Calle Doctor Melián;Hombre;Doctor Melián;0;;;;;;;1
Calle Domingo Doreste Rodríguez;Hombre;Domingo Doreste Rodríguez;0;;;;;;;
Calle Don Esteban;Hombre;Don Esteban;0;;;;;;;1
Calle Don Pelayo;Hombre;Don Pelayo;0;;;;;;;
Calle Donoso Cortés;Hombre;Donoso Cortés;0;;;;;;;1
Calle Duque de Rivas;Hombre;Duque de Rivas;0;;;;;;;
Calle Echegaray;Hombre;Echegaray;0;;;;;;;
Calle Eduardo Benítez Inglot;Hombre;Eduardo Benítez Inglot;0;;;;;;;
Calle Eduardo Benot;Hombre;Eduardo Benot;0;;;;;;;
Calle Eduardo Chillida Juantegui;Hombre;Eduardo Chillida Juantegui;0;;;;;;;1
Calle Eduardo Dato;Hombre;Eduardo Dato;0;;;;;;;1
Calle Eduardo Marquina;Hombre;Eduardo Marquina;0;;;;;;;
Eduardo Torroja Caballé;Hombre;Eduardo Torroja Caballé;0;;;;;;;
Calle Eladio Betancor Calderín;Hombre;Eladio Betancor Calderín;0;;;;;;;
Calle Empresario Sebastián Grisaleya Sánchez;Hombre;Empresario Sebastián Grisaleya Sánchez;0;;;;;;;
Calle Enrico Fermi;Hombre;Enrico Fermi;0;;;;;;;
Calle Enrique Granados;Hombre;Enrique Granados;0;;;;;;;
Calle Enrique III;Hombre;Enrique III;0;;;;;;;
Calle El Ermitaño;Hombre;Ermitaño;0;;;;;;;
Calle Espartero;Hombre;Espartero;0;;;;;;;
Calle Esposos Curie;NA;Esposos Curie;0;;;;;;;
Calle Espoz y Mina;Hombre;Espoz y Mina;0;;;;;;;
Calle Esteban Navarro;Hombre;Esteban Navarro;0;;;;;;;
Calle Euclides;Hombre;Euclides;0;;;;;;;
Calle Eugenio Peñate Suárez (Párroco);Hombre;Eugenio Peñate Suárez (Párroco);0;;;;;;;1
Calle Evard Munch (Pintor);Hombre;Evard Munch (Pintor);0;;;;;;;
Calle Faraday;Hombre;Faraday;0;;;;;;;
Calle Farmacéutico Francisco Artiles Betancor;Hombre;Farmacéutico Francisco Artiles Betancor;0;;;;;;;
Calle Federico Carvajo;Hombre;Federico Carvajo;0;;;;;;;
Calle Federico Soler;Hombre;Federico Soler;0;;;;;;;
Calle Felipe II;Hombre;Felipe II;0;;;;;;;1
Calle Félix Alvo;Hombre;Félix Alvo;0;;;;;;;
Calle Félix Rodríguez Alemán;Hombre;Félix Rodríguez Alemán;0;;;;;;;1
Calle Félix Rodríguez de la Fuente;Hombre;Félix Rodríguez de la Fuente;0;;;;;;;1
Pasaje Fernando De Rojas;Hombre;Fernando De Rojas;0;;;;;;;
Calle Fernando del Castillo;Hombre;Fernando del Castillo;0;;;;;;;
Calle Fernando Díaz Cutillas;Hombre;Fernando Díaz Cutillas;0;;;;;;;
Calle Fernando Esteban;Hombre;Fernando Esteban;0;;;;;;;
Calle Fernando Estévez;Hombre;Fernando Estévez;0;;;;;;;1
Calle Fernando Llarena y Franchy;Hombre;Fernando Llarena y Franchy;0;;;;;;;
Calle Fernando Rodríguez;Hombre;Fernando Rodríguez;0;;;;;;;
Calle Fernando Sagaseta;Hombre;Fernando Sagaseta;0;;;;;;;
Ficus;NA;Ficus;0;;;;;;;
Calle Fiscal José María de Zuaznávar y Francia;Hombre;Fiscal José María de Zuaznávar y Francia;0;;;;;;;
Calle Físico;NA;Físico;0;;;;;;;
Parque Franchy y Roca;Hombre;Franchy y Roca;0;;;;;;;1
Calle Francisco Casimiro Brito;Hombre;Francisco Casimiro Brito;0;;;;;;;
Calle Francisco González Diaz;Hombre;Francisco González Diaz;0;;;;;;;1
Calle Francisco Navarro;Hombre;Francisco Navarro;0;;;;;;;1
Calle Francisco Pérez Cabral;Hombre;Francisco Pérez Cabral;0;;;;;;;
Calle Francisco Suárez Rivero;Hombre;Francisco Suárez Rivero;0;;;;;;;
Calle Francisco Villén Lucena (Padre Villen);Hombre;Francisco Villén Lucena (Padre Villen);0;;;;;;;1
Calle Francisco Villén Lucena (Padre Villén);Hombre;Francisco Villén Lucena (Padre Villén);0;;;;;;;1
Calle Francisco Yañez Ortega;Hombre;Francisco Yañez Ortega;0;;;;;;;
Calle Francisco Yáñez Ortega;Hombre;Francisco Yáñez Ortega;0;;;;;;;1
Calle Fray Alonso De Barrameda;Hombre;Fray Alonso De Barrameda;0;;;;;;;
Calle Fray Bartolomé;Hombre;Fray Bartolomé;0;;;;;;;
Calle Fray Bernardo;Hombre;Fray Bernardo;0;;;;;;;
Calle Fray Jaime de Olzina;Hombre;Fray Jaime de Olzina;0;;;;;;;
Calle Fray José de Sosa;Hombre;Fray José de Sosa;0;;;;;;;
Calle Fray Juan de Abreu Galindo;Hombre;Fray Juan de Abreu Galindo;0;;;;;;;
Calle Fray Juan de Matos;Hombre;Fray Juan de Matos;0;;;;;;;1
Calle Fray Luis de León;Hombre;Fray Luis de León;0;;;;;;;
Calle Fray Marcos Alayon;Hombre;Fray Marcos Alayon;0;;;;;;;
Calle Gabriel y Galán;Hombre;Gabriel y Galán;0;;;;;;;
Calle Gago Coutinho;Hombre;Gago Coutinho;0;;;;;;;1
Calle Galileo Galilei;Hombre;Galileo Galilei;0;;;;;;;
Calle Galo Ponte;Hombre;Galo Ponte;0;;;;;;;
Calle Ganadero;NA;Ganadero;0;;;;;;;
Calle Gandhi;Hombre;Gandhi;0;;;;;;;
Calle García de la Huerta;Hombre;García de la Huerta;0;;;;;;;
Calle García de Santa María;Hombre;García de Santa María;0;;;;;;;
Calle García Escámez;Hombre;García Escámez;0;;;;;;;
Calle García Lorca;Hombre;García Lorca;0;;;;;;;
Calle García Morato;Hombre;García Morato;0;;;;;;;
Lugar García Ruiz;Hombre;García Ruiz;0;;;;;;;
Calle General Aranda;Hombre;General Aranda;0;;;;;;;
Calle General Bravo;Hombre;General Bravo;0;;;;;;;
Calle General Castaño;Hombre;General Castaño;0;;;;;;;
Carretera General del Goro;Hombre;General del Goro;0;;;;;;;
Calle General Prim;Hombre;General Prim;0;;;;;;;
Calle Góngora;Hombre;Góngora;0;;;;;;;
Calle Gonzalo de Jaraquemada;Hombre;Gonzalo de Jaraquemada;0;;;;;;;1
Calle Goya;Hombre;Goya;0;;;;;;;
Calle Gran Capitán;Hombre;Gran Capitán;0;;;;;;;
Pasaje el Greco;Hombre;Greco;0;;;;;;;
Calle Gregorio Rodríguez Álvarez;Hombre;Gregorio Rodríguez Álvarez;0;;;;;;;1
Calle Guillén de Castro;Hombre;Guillén de Castro;0;;;;;;;
Calle Guillermo Marconi;Hombre;Guillermo Marconi;0;;;;;;;
Calle Gunther Kunkel;Hombre;Gunther Kunkel;0;;;;;;;1
Calle Gutenberg;Hombre;Gutenberg;0;;;;;;;
Calle Guzmán de Alfarache;Hombre;Guzmán de Alfarache;0;;;;;;;
Calle Héctor Rua-Figueroa Suárez;Hombre;Héctor Rua-Figueroa Suárez;0;;;;;;;1
Calle Hermanos Pinzón;Hombre;Hermanos Pinzón;0;;;;;;;
Calle Hermanos Suárez Robaina;Hombre;Hermanos Suárez Robaina;0;;;;;;;1
Calle Hermanos Wright;Hombre;Hermanos Wright;0;;;;;;;
Calle Hernán Cortés;Hombre;Hernán Cortés;0;;;;;;;
Calle Homero;Hombre;Homero;0;;;;;;;
Calle Hurtado de Mendoza;Hombre;Hurtado de Mendoza;0;;;;;;;
Calle Ignacio Ellacuria Beascoechea;Hombre;Ignacio Ellacuria Beascoechea;0;;;;;;;
Calle Ignacio Martín Baro;Hombre;Ignacio Martín Baro;0;;;;;;;
Calle Ignacio Quintero Montesdeoca;Hombre;Ignacio Quintero Montesdeoca;0;;;;;;;
Calle Inés Chimida;Mujer;Inés Chimida;0;;;;;;;1
Calle Ingeniero León y Castillo;Hombre;Ingeniero León y Castillo;0;;;;;;;1
Calle Iñigo López de Mendoza (Marqués de Santillana);Hombre;Iñigo López de Mendoza (Marqués de Santillana);0;;;;;;;
Calle Isaac Albéniz;Hombre;Isaac Albéniz;0;;;;;;;
Calle Isaac Peral;Hombre;Isaac Peral;0;;;;;;;
Calle Jacinto Guerrero;Hombre;Jacinto Guerrero;0;;;;;;;
Calle Jack Lewis;Hombre;Jack Lewis;0;;;;;;;
Calle Jacques-yves Cousteau;Hombre;Jacques-yves Cousteau;0;;;;;;;1
Calle Jaime Balmes;Hombre;Jaime Balmes;0;;;;;;;1
Plazoleta Jean Paul Sartre;Hombre;Jean Paul Sartre;0;;;;;;;
Carretera de Jinámar Telde;Hombre;Jinámar Telde;0;;;;;;;
Calle Joan Miró;Hombre;Joan Miró;0;;;;;;;1
Avenida Joan y Victor Jara;Hombre;Joan y Victor Jara;0;;;;;;;
Avenida Joan y Víctor Jara;Hombre;Joan y Víctor Jara;0;;;;;;;
Calle Joaquín López López;Hombre;Joaquín López López;0;;;;;;;
Plazoleta John Lennon;Hombre;John Lennon;0;;;;;;;
Calle Jorge Luis Borges;Hombre;Jorge Luis Borges;0;;;;;;;
Calle José Alzola Artiles;Hombre;José Alzola Artiles;0;;;;;;;
Calle José Arencibia Gil;Hombre;José Arencibia Gil;0;;;;;;;1
Calle José Arjona Umpiérrez;Hombre;José Arjona Umpiérrez;0;;;;;;;
Calle José Barrera Segura;Hombre;José Barrera Segura;0;;;;;;;
Calle José Bergamin;Hombre;José Bergamin;0;;;;;;;
Calle José de San Martín;Hombre;José de San Martín;0;;;;;;;
Calle José López Suárez;Hombre;José López Suárez;0;;;;;;;
Calle José Luis Gallardo Navarro;Hombre;José Luis Gallardo Navarro;0;;;;;;;
Calle José Macías Bordón (Concejal);Hombre;José Macías Bordón (Concejal);0;;;;;;;
Calle José María Gironella;Hombre;José María Gironella;0;;;;;;;
Calle José María Millares Sall;Hombre;José María Millares Sall;0;;;;;;;
Calle José Navarro Sánchez;Hombre;José Navarro Sánchez;0;;;;;;;1
Calle José Peña Díaz;Hombre;José Peña Díaz;0;;;;;;;
Calle José Tejera Santana;Hombre;José Tejera Santana;0;;;;;;;
Calle José Valido Marrero;Hombre;José Valido Marrero;0;;;;;;;
Calle José Vélez;Hombre;José Vélez;0;;;;;;;1
Calle Juan Alvarado del Saz;Hombre;Juan Alvarado del Saz;0;;;;;;;
Calle Juan Álvarez Jiménez;Hombre;Juan Álvarez Jiménez;0;;;;;;;
Calle Juan Arroyo Felipe;Hombre;Juan Arroyo Felipe;0;;;;;;;
Calle Juan Bermúdez;Hombre;Juan Bermúdez;0;;;;;;;
Calle Juan Carlos I;Hombre;Juan Carlos I;0;;;;;;;1
Calle Juan Carlos Suárez Monzón;Hombre;Juan Carlos Suárez Monzón;0;;;;;;;1
Calle Juan Castro Álvarez;Hombre;Juan Castro Álvarez;0;;;;;;;1
Calle Juan de Herrera;Hombre;Juan de Herrera;0;;;;;;;
Calle Juan de la Cierva;Hombre;Juan de la Cierva;0;;;;;;;
Callejón Juan de La Esperanza;Hombre;Juan de La Esperanza;0;;;;;;;
Calle Juan de Mariana;Hombre;Juan de Mariana;0;;;;;;;
Calle Juan De Miranda;Hombre;Juan De Miranda;0;;;;;;;
Calle Juan de Varela;Hombre;Juan de Varela;0;;;;;;;
Calle Juan Diego de la Fuente;Hombre;Juan Diego de la Fuente;0;;;;;;;1
Calle Juan Domínguez Batista;Hombre;Juan Domínguez Batista;0;;;;;;;
Calle Juan Ignacio López Martel;Hombre;Juan Ignacio López Martel;0;;;;;;;
Calle Juan Ismael;Hombre;Juan Ismael;0;;;;;;;
Calle Juan José Falcón Sanabria (Compositor);Hombre;Juan José Falcón Sanabria (Compositor);0;;;;;;;1
Calle Juan Luis Vives;Hombre;Juan Luis Vives;0;;;;;;;1
Calle Juan Negrín;Hombre;Juan Negrín;0;;;;;;;1
Avenida Juan Pérez Betancor;Hombre;Juan Pérez Betancor;0;;;;;;;
Calle Juan Ramón Jiménez;Hombre;Juan Ramón Jiménez;0;;;;;;;
Calle Juan Rejón;Hombre;Juan Rejón;0;;;;;;;
Calle Juan Ruiz (Arcipreste de Hita);Hombre;Juan Ruiz (Arcipreste de Hita);0;;;;;;;
Calle Juan Saraza Ortiz;Hombre;Juan Saraza Ortiz;0;;;;;;;1
Calle Juan Sebastián Elcano;Hombre;Juan Sebastián Elcano;0;;;;;;;
Calle Juan Vega Yedra;Hombre;Juan Vega Yedra;0;;;;;;;1
Calle Julián Gayarre;Hombre;Julián Gayarre;0;;;;;;;
Calle Julián Toron;Hombre;Julián Toron;0;;;;;;;1
Calle Julio Caro Baroja;Hombre;Julio Caro Baroja;0;;;;;;;
Calle Julio César;Hombre;Julio César;0;;;;;;;
Calle Julio Verne;Hombre;Julio Verne;0;;;;;;;
Plaza de Justo Cubas Cubas;Hombre;Justo Cubas Cubas;0;;;;;;;
Calle Kimbo Miguel Calderín;Hombre;Kimbo Miguel Calderín;0;;;;;;;
Calle Labrador;NA;Labrador;0;;;;;;;
Calle El Latonero;Hombre;Latonero;0;;;;;;;
Calle Lazarillo de Tormes;Hombre;Lazarillo de Tormes;0;;;;;;;
Plazoleta León Felipe;Hombre;León Felipe;0;;;;;;;
Calle León y Castillo;Hombre;León y Castillo;0;;;;;;;1
Pasaje Leonardo da Vinci;Hombre;Leonardo da Vinci;0;;;;;;;
Calle Leopoldo Massieu;Hombre;Leopoldo Massieu;0;;;;;;;
Calle Leopoldo Matos;Hombre;Leopoldo Matos;0;;;;;;;
Pasaje Licenciado Antonio De Viana;Hombre;Licenciado Antonio De Viana;0;;;;;;;
Calle Licenciado Calderín;Hombre;Licenciado Calderín;0;;;;;;;1
Calle Licenciado Diego Romero Tello;Hombre;Licenciado Diego Romero Tello;0;;;;;;;
Calle Licenciado Gilberto Monzón Mayor;Hombre;Licenciado Gilberto Monzón Mayor;0;;;;;;;1
Pasaje Licenciado Hernán García del Castillo;Hombre;Licenciado Hernán García del Castillo;0;;;;;;;
Calle Limonero;NA;Limonero;0;;;;;;;
Calle Lope de Rueda;Hombre;Lope de Rueda;0;;;;;;;
Calle Lope de Vega;Hombre;Lope de Vega;0;;;;;;;
Calle López Botas;Hombre;López Botas;0;;;;;;;
Calle Louis Braille;Hombre;Louis Braille;0;;;;;;;
Calle Luis Aguilar Y Toledo;Hombre;Luis Aguilar Y Toledo;0;;;;;;;
Calle Luis Antúnez;Hombre;Luis Antúnez;0;;;;;;;
Plazoleta Luis Cernuda;Hombre;Luis Cernuda;0;;;;;;;
Calle Luis de La Cerda;Hombre;Luis de La Cerda;0;;;;;;;
Calle Luis Doreste Silva;Hombre;Luis Doreste Silva;0;;;;;;;1
Calle Luis González Pérez;Hombre;Luis González Pérez;0;;;;;;;1
Calle Luis M. Moreno Jiménez (benefactor);Hombre;Luis M. Moreno Jiménez (benefactor);0;;;;;;;1
Calle Luis Millares;Hombre;Luis Millares;0;;;;;;;
Calle Luis Morote;Hombre;Luis Morote;0;;;;;;;
Calle Luján Pérez;Hombre;Luján Pérez;0;;;;;;;1
Calle Maestro Bernardo Domínguez Quintero;Hombre;Maestro Bernardo Domínguez Quintero;0;;;;;;;
Calle Maestro Nacional;Hombre;Maestro Nacional;0;;;;;;;
Calle Magallanes;Hombre;Magallanes;0;;;;;;;
Calle Manolo Millares;Hombre;Manolo Millares;0;;;;;;;1
Calle Manuel Alemán Álamo;Hombre;Manuel Alemán Álamo;0;;;;;;;
Paseo Manuel Cabrera Corujo;Hombre;Manuel Cabrera Corujo;0;;;;;;;
Calle Manuel de Falla;Hombre;Manuel de Falla;0;;;;;;;
Calle Manuel Hernández Galindo;Hombre;Manuel Hernández Galindo;0;;;;;;;
Calle Manuel Herrera Suárez;Hombre;Manuel Herrera Suárez;0;;;;;;;
Calle Manuel Lorenzo González;Hombre;Manuel Lorenzo González;0;;;;;;;
Calle Manuel Naranjo Blanco;Hombre;Manuel Naranjo Blanco;0;;;;;;;
Calle Manuel Vázquez Montalbán;Hombre;Manuel Vázquez Montalbán;0;;;;;;;
Calle Manuel Verdugo;Hombre;Manuel Verdugo;0;;;;;;;
Calle Marcos García del Castillo;Hombre;Marcos García del Castillo;0;;;;;;;1
Calle Mariano José de Larra;Hombre;Mariano José de Larra;0;;;;;;;
Plazoleta Marín y Cubas;Hombre;Marín y Cubas;0;;;;;;;1
Calle Mario Vargas Llosa;Hombre;Mario Vargas Llosa;0;;;;;;;
Calle Marqués de Muni;Hombre;Marqués de Muni;0;;;;;;;
Calle Marqués de Muní;Hombre;Marqués de Muní;0;;;;;;;
Calle Martínez de la Rosa;Hombre;Martínez de la Rosa;0;;;;;;;
Calle Matías Jiménez Ruiz;Hombre;Matías Jiménez Ruiz;0;;;;;;;1
Calle Matías Montero;Hombre;Matías Montero;0;;;;;;;
Calle Matías Zurita;Hombre;Matías Zurita;0;;;;;;;1
Calle Mato Risco;Hombre;Mato Risco;0;;;;;;;
