Calle;Género;Nombre;Religioso;Ficción;Descripción;Artículo;Imagen;Fecha Nacimiento;Fecha Muerte;Céntrica
Calle Josefa Bayeu;Mujer;Josefa Bayeu;;;Esposa de Francisco de Goya y hermana de Ramón, Manuel y Francisco Bayeu;https://es.wikipedia.org/wiki/Josefa_Bayeu;http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20de%20Goya%20y%20Lucientes%20-%20Josefa%20Bayeu%20-%20WGA10157.jpg;1747-01-01T00:00:00Z;1812-06-30T00:00:00Z;
Calle Condesa de Chinchón;Mujer;María Teresa de Borbón y Vallabriga;;;Noble española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Teresa_de_Borb%C3%B3n_y_Vallabriga;http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20la%20condesa%20de%20Chinch%C3%B3n.jpg;1780-11-26T00:00:00Z;1828-11-24T00:00:00Z;
Calle Las Lavanderas;Mujer;Las lavanderas;;1.0;cuadro de Francisco de Goya;https://es.wikipedia.org/wiki/Las_lavanderas;http://commons.wikimedia.org/wiki/Special:FilePath/Las%20lavanderas.jpg;;;
Calle Stella Maris;Mujer;Stella Maris;1.0;;;https://es.wikipedia.org/wiki/Stella_Maris;;;;
Calle Teresa Agüesca;Mujer;Teresa Agüesca;;;;https://es.wikipedia.org/wiki/Teresa_Ag%C3%BCesca;;;;
Calle María Domínguez Remón;Mujer;María Domínguez Remón;;;;;;;;
Calle Virgen del Buen Acuerdo;Mujer;Virgen del Buen Acuerdo;1.0;;;;;;;
Calle Nuestra Señora de Lagunas;Mujer;Nuestra Señora de Lagunas;1.0;;;;;;;
Calle de Violeta Parra;Mujer;Violeta Parra;;;compositora y folclorista chilena;https://es.wikipedia.org/wiki/Violeta_Parra;http://commons.wikimedia.org/wiki/Special:FilePath/Parra01f.PNG;1917-10-04T00:00:00Z;1967-02-05T00:00:00Z;
Calle de María Sánchez Arbós;Mujer;María Sánchez Arbós;;;maestra y pedagoga española;https://es.wikipedia.org/wiki/Mar%C3%ADa_S%C3%A1nchez_Arb%C3%B3s;;1889-01-01T00:00:00Z;1976-01-01T00:00:00Z;
Calle Pilar Andrés;Mujer;Pilarín Andrés;;;Soprano española;https://es.wikipedia.org/wiki/Pilar_Andr%C3%A9s_de_Pablo;;1921-01-10T00:00:00Z;2006-12-28T00:00:00Z;
Calle Germana de Foix;Mujer;Germana de Foix;;;Reina consorte de Aragón (1505-1516);https://es.wikipedia.org/wiki/Germana_de_Foix;http://commons.wikimedia.org/wiki/Special:FilePath/Germaine%20de%20Foix1.jpg;1486-01-01T00:00:00Z;1536-10-25T00:00:00Z;
Calle Juliana Larena;Mujer;Juliana Larena y Fenollé;;;heroína española (1790-1835);https://es.wikipedia.org/wiki/Juliana_Larena_y_Fenoll%C3%A9;;1790-02-16T00:00:00Z;1835-01-01T00:00:00Z;1
Calle Santa Quiteria;Mujer;Quiteria;1.0;;santa y mártir cristiana del siglo II;https://es.wikipedia.org/wiki/Quiteria;http://commons.wikimedia.org/wiki/Special:FilePath/Quiter-higuer.jpg;0450-01-01T00:00:00Z;0477-05-26T00:00:00Z;
Calle Carmen Serna Montalvo;Mujer;Carmen Serna Montalvo;;;poetisa española;https://es.wikipedia.org/wiki/Carmen_Serna;;1924-07-15T00:00:00Z;;
Calle de Pascuala Perié;Mujer;Pascuala Perié;;;cantante española;https://es.wikipedia.org/wiki/Pascuala_Peri%C3%A9;;1901-01-01T00:00:00Z;1950-01-01T00:00:00Z;
Calle de Pilar Gascón;Mujer;Pilar Gascón;;;jotera española;https://es.wikipedia.org/wiki/Pilar_Gasc%C3%B3n;;1900-10-11T00:00:00Z;1930-06-24T00:00:00Z;
Calle de Lourdes;Mujer;Nuestra Señora de Lourdes;1.0;;Aparición Mariana;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_Lourdes;http://commons.wikimedia.org/wiki/Special:FilePath/France-002009%20-%20Our%20Lady%20of%20Lourdes%20%2815774765182%29.jpg;;;
Calle de Felisa Galé;Mujer;Felisa Galé;;;;;;;;
Calle de María Virto;Mujer;María Virto;;;;;;;;
Calle Teresa Salvo Puerto;Mujer;Teresa Salvo Puerto;;;;;;;;
Calle de María Blasco;Mujer;María Blasco (cantante);;;cantante española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Blasco_(cantante);;1888-01-01T00:00:00Z;1966-01-01T00:00:00Z;
Calle María Pilar de las Heras Dopereiro;Mujer;María Pilar de las Heras Dopereiro;;;;;;;;
Calle Asunción Delmás;Mujer;Asunción Delmás;;;cantante española;https://es.wikipedia.org/wiki/Asunci%C3%B3n_Delm%C3%A1s;;1867-01-01T00:00:00Z;1903-01-01T00:00:00Z;
Plaza de Nuestra Señora del Pilar;Mujer;Nuestra Señora del Pilar de Zaragoza;1.0;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_del_Pilar;http://commons.wikimedia.org/wiki/Special:FilePath/Escultura%20de%20la%20Virgen%20del%20Pilar%2C%20en%20la%20Bas%C3%ADlica%20del%20Pilar%20de%20Zaragoza%2C%20Espa%C3%B1a%2C%20Spain.jpg;;;
Calle Verónica;Mujer;Verónica;1.0;;santa cristiana;https://es.wikipedia.org/wiki/Ver%C3%B3nica_(santa);http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Memling%20026.jpg;0001-01-01T00:00:00Z;0001-01-01T00:00:00Z;1
Calle de Santa Catalina;Mujer;Santa Catalina;1.0;;;;;;;1
Calle de Lola de Ávila;Mujer;Lola de Ávila;;;coreógrafa española;https://es.wikipedia.org/wiki/Lola_de_%C3%81vila;;1949-01-01T00:00:00Z;;1
Calle Manuela Sancho;Mujer;Manuela Sancho;;;heroína española de la resistencia contra Napoleón;https://es.wikipedia.org/wiki/Manuela_Sancho;http://commons.wikimedia.org/wiki/Special:FilePath/Manuella%20Sancho%2C%20a%20heroine%20in%20the%20defence%20of%20Saragossa%20in%2018%20Wellcome%20V0010479.jpg;1783-01-01T00:00:00Z;1863-04-07T00:00:00Z;1
Puente de Nuestra Señora del Pilar;Mujer;Nuestra Señora del Pilar de Zaragoza;1.0;;advocación mariana;https://es.wikipedia.org/wiki/Virgen_del_Pilar;http://commons.wikimedia.org/wiki/Special:FilePath/Escultura%20de%20la%20Virgen%20del%20Pilar%2C%20en%20la%20Bas%C3%ADlica%20del%20Pilar%20de%20Zaragoza%2C%20Espa%C3%B1a%2C%20Spain.jpg;;;1
Plaza Nuestra Señora de la Piedad;Mujer;Nuestra Señora de la Piedad;1.0;;;;;;;1
Plaza de la Magdalena;Mujer;María Magdalena;1.0;;personaje de la Biblia, discípula de Jesús de Nazaret;https://es.wikipedia.org/wiki/Mar%C3%ADa_Magdalena;http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20-%20The%20penitent%20magdalene%20%281565%29.jpg;;0100-01-01T00:00:00Z;1
Andador Reina Ester;Mujer;Ester;;;personaje bíblica;https://es.wikipedia.org/wiki/Ester_(Biblia);http://commons.wikimedia.org/wiki/Special:FilePath/Esther%20haram.jpg;-0600-01-01T00:00:00Z;-0500-01-01T00:00:00Z;
Calle Reina Fabiola;Mujer;Fabiola de Mora y Aragón;;;Reina consorte de los belgas (1960-1993);https://es.wikipedia.org/wiki/Fabiola_de_Mora_y_Arag%C3%B3n;http://commons.wikimedia.org/wiki/Special:FilePath/Fabiola%2C%20queen%20of%20Belgium.jpg;1928-06-11T00:00:00Z;2014-12-05T00:00:00Z;1
Plaza Reina Sofía;Mujer;Reina Sofía;;;;;;;;
Calle Santa Cecilia;Mujer;Santa Cecilia;1.0;;;;;;;
Calle Santa Rosa;Mujer;Santa Rosa;1.0;;;;;;;
Calle de Juana de Ibarbourou;Mujer;Juana de Ibarbourou;;;escritora uruguaya;https://es.wikipedia.org/wiki/Juana_de_Ibarbourou;http://commons.wikimedia.org/wiki/Special:FilePath/Juana%20de%20Ibarbourou.jpg;1892-03-08T00:00:00Z;1979-07-15T00:00:00Z;
Calle Eugenia Bueso;Mujer;Eugenia Bueso;;;escritora española;https://es.wikipedia.org/wiki/Eugenia_Bueso;;1650-01-01T00:00:00Z;;
Plaza Santa Rosa de Lima;Mujer;Rosa de Lima;1.0;;mística religiosa peruana;https://es.wikipedia.org/wiki/Rosa_de_Lima_(santa);http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Rosa%20de%20Lima%20Ebrafol.jpg;1586-04-20T00:00:00Z;1617-08-24T00:00:00Z;
Calle de Yolanda de Bar;Mujer;Yolanda de Bar;;;;;;;;
Calle María de Aragón;Mujer;María de Aragón;;;Reina consorte de Castilla (1420-1425);https://es.wikipedia.org/wiki/Mar%C3%ADa_de_Arag%C3%B3n_(reina_de_Castilla);http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20de%20Arag%C3%A3o.jpg;1403-01-01T00:00:00Z;1445-02-27T00:00:00Z;
Calle María Andrea Casamayor y de la Coma;Mujer;María Andrea Casamayor y de la Coma;;;;https://es.wikipedia.org/wiki/Mar%C3%ADa_Andrea_Casamayor;;;;
Calle de Jenara Vicenta Arnal Yarza;Mujer;Jenara Vicenta Arnal Yarza;;;primera doctora en Ciencias Química de España.;https://es.wikipedia.org/wiki/Jenara_Vicenta_Arnal_Yarza;;1902-09-19T00:00:00Z;1960-05-27T00:00:00Z;
Calle Nuestra Señora de Fuenfría;Mujer;Nuestra Señora de Fuenfría;1.0;;;;;;;
Calle Santa Eulalia del Campo;Mujer;Santa Eulalia del Campo;1.0;;;;;;;
Calle de Isabel Santo Domingo;Mujer;Isabel Santo Domingo;;;;;;;;
Calle Ana Abarca de Bolea;Mujer;Ana Francisca Abarca de Bolea;1.0;;poeta y escritora española;https://es.wikipedia.org/wiki/Ana_Francisca_Abarca_de_Bolea;;1602-04-19T00:00:00Z;1686-01-01T00:00:00Z;
Avenida de Santa Isabel;Mujer;Santa Isabel;1.0;;;https://es.wikipedia.org/wiki/Isabel_(santa);;;;
Calle de la Virgen;Mujer;María;1.0;;madre de Jesús de Nazaret;https://es.wikipedia.org/wiki/Mar%C3%ADa_(madre_de_Jes%C3%BAs);http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20The-Madonna-and-Child-128.jpg;-0100-01-01T00:00:00Z;0100-01-01T00:00:00Z;1
Camino de Rosa Portolés Oliver;Mujer;Rosa Portolés Oliver;;;;;;;;
Calle María Teresa Giral Pérez;Mujer;María Teresa Giral Pérez;;;;;;;;
Calle María Pilar Real del Castillo;Mujer;María Pilar Real del Castillo;;;;;;;;
Calle María de Ávila;Mujer;María de Ávila;;;;https://es.wikipedia.org/wiki/Mar%C3%ADa_%C3%81vila_Serna;;;;
Calle de Nuestra Señora del Rosario;Mujer;Nuestra Señora del Rosario;1.0;;;;;;;
Plaza Nuestra Señora del Rosario;Mujer;Nuestra Señora del Rosario;1.0;;;;;;;
Calle Avelina Tovar y Andrade;Mujer;Avelina Tovar y Andrade;;;;https://es.wikipedia.org/wiki/Avelina_Tovar_y_Andrade;;;;
Calle Rosa María Aranda;Mujer;Rosa María Aranda;;;escritora española;https://es.wikipedia.org/wiki/Rosa_Mar%C3%ADa_Aranda;;1920-01-23T00:00:00Z;2005-09-21T00:00:00Z;
Calle Pilar Delgado Navarro;Mujer;Pilar Delgado Navarro;;;;;;;;
Calle de la Reina de Portugal;Mujer;María I de Portugal;;;Reina de Portugal (1777-1816);https://es.wikipedia.org/wiki/Mar%C3%ADa_I_de_Portugal;http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20I%2C%20Fransiska%20Isabella%20%281734-1816%29%2C%20drottning%20av%20Portugal%2C%20g.m.%20Peter%20III%20av%20Portugal%20-%20Nationalmuseum%20-%2015336.tif;1734-12-17T00:00:00Z;1816-03-20T00:00:00Z;
Calle Santa Alodia;Mujer;Alodia y Nunilo;1.0;;hermanas mártires y santas católicas;https://es.wikipedia.org/wiki/Alodia_y_Nunilo;http://commons.wikimedia.org/wiki/Special:FilePath/Alqu%C3%A9zar%20-%20relieve%20en%20la%20subida%20a%20la%20Colegiata.jpg;;0851-10-21T00:00:00Z;
Calle Santa Nunila;Mujer;Alodia y Nunilo;1.0;;hermanas mártires y santas católicas;https://es.wikipedia.org/wiki/Alodia_y_Nunilo;http://commons.wikimedia.org/wiki/Special:FilePath/Alqu%C3%A9zar%20-%20relieve%20en%20la%20subida%20a%20la%20Colegiata.jpg;;0851-10-21T00:00:00Z;
Calle Rigoberta Menchú;Mujer;Rigoberta Menchú;;;líder indígena quiche, Guatemala;https://es.wikipedia.org/wiki/Rigoberta_Mench%C3%BA;http://commons.wikimedia.org/wiki/Special:FilePath/Rigoberta%20Menchu%202009%20cropped.jpg;1959-01-09T00:00:00Z;;
Calle Pilar Lapuente Mercadal;Mujer;Pilar Lapuente Mercadal;;;;;;;;
Calle de Agustina Rodríguez;Mujer;Agustina Rodríguez;;;;;;;;
Calle de la Virgen de Movera;Mujer;Virgen de Movera;1.0;;;;;;;
Calle Pepa Cobos;Mujer;Pepa Cobos;;;;;;;;
Paseo Nuestra Señora de la Sagrada;Mujer;Nuestra Señora de la Sagrada;1.0;;;;;;;
Urbanización Maitena;Mujer;Maitena;;;artista argentina;https://es.wikipedia.org/wiki/Maitena;;1962-05-01T00:00:00Z;;
Camino Maitena;Mujer;Maitena;;;artista argentina;https://es.wikiquote.org/wiki/Maitena;;1962-05-01T00:00:00Z;;
Calle La Merced;Mujer;Virgen de la Merced o de la Misericordia;;;advocación de la Virgen;https://es.wikipedia.org/wiki/Virgen_de_la_Merced;http://commons.wikimedia.org/wiki/Special:FilePath/Soho%2C%20Notre%20Dame%20De%20France%20Church%2C%20Statue%20of%20Our%20Lady%20of%20Mercy.jpg;;;
Calle de Silveria Fañanás;Mujer;Silveria Fañanás;;;;;;;;
Calle de las Pléyades;Mujer;Pléyades;;1.0;;https://es.wikipedia.org/wiki/Pl%C3%A9yades_%28mitolog%C3%ADa%29;;;;
Calle de Lolita Parra;Mujer;Lolita Parra;;;;;;;;
Calle Teodora Lamadrid;Mujer;Teodora Lamadrid;;;actriz española;https://es.wikipedia.org/wiki/Teodora_Lamadrid;http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20del%20Romanticismo%20-%20CE0068%20-%20Teodora%20Lamadrid%20en%20Adriana%20Lecouvreur.jpg;1820-11-26T00:00:00Z;1896-04-21T00:00:00Z;
Calle de Eva Duarte;Mujer;Eva María Duarte;;;dirigente política argentina;https://es.wikipedia.org/wiki/Eva_Per%C3%B3n;http://commons.wikimedia.org/wiki/Special:FilePath/Evaperoncasarosada.jpg;1919-05-07T00:00:00Z;1952-07-26T00:00:00Z;
Calle María del Carmen Soldevila Menéndez;Mujer;María del Carmen Soldevila Menéndez;;;;;;;;
Calle de la Reina Petronila;Mujer;Reina Petronila;;;;;;;;
Avenida Francisca Millán Serrano;Mujer;Francisca Millán Serrano;;;;https://es.wikipedia.org/wiki/Francisca_Mill%C3%A1n_Serrano;;;;
Calle Pilar Figueras;Mujer;Pilar Figueras;;;;;;;;
Calle Manolita Marco;Mujer;Manolita del Arco;;;política española;https://es.wikipedia.org/wiki/Manolita_del_Arco;;1920-04-20T00:00:00Z;2006-01-20T00:00:00Z;
Calle de Margarita Xirgú;Mujer;Margarita Xirgu;;;Actriz y directora teatral española;https://es.wikipedia.org/wiki/Margarita_Xirgu;http://commons.wikimedia.org/wiki/Special:FilePath/Margarita%20Xirgu%20en%201910.JPG;1888-07-18T00:00:00Z;1969-04-25T00:00:00Z;
Calle de Gertrudis Gómez de Avellaneda;Mujer;Gertrudis Gómez de Avellaneda;;;;;;;;
Calle Poetisa María Zambrano;Mujer;Poetisa María Zambrano;;;;;;;;
Calle María de Luna;Mujer;María de Luna;;;;;;;;
Calle de María Zambrano;Mujer;María Zambrano;;;pensadora, filósofa y ensayista española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Zambrano;http://commons.wikimedia.org/wiki/Special:FilePath/Mural%20feminista%20Gandia%20-%20Maria%20Zambrano.jpg;1904-04-22T00:00:00Z;1991-02-06T00:00:00Z;
Andador de Berta Cáceres Flores;Mujer;Berta Cáceres Flores;;;;;;;;
Calle María Callas;Mujer;Maria Callas;;;soprano greco-estadounidense;https://es.wikipedia.org/wiki/Maria_Callas;http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Callas%201958.jpg;1923-12-02T00:00:00Z;1977-09-16T00:00:00Z;
Calle Ángela Bravo Ortega;Mujer;Ángela Bravo Ortega;;;sindicalista española;https://es.wikipedia.org/wiki/%C3%81ngela_Bravo_Ortega;;1929-01-01T00:00:00Z;2003-01-01T00:00:00Z;
Calle de Pilar Aranda;Mujer;Pilar Aranda Nicolás;;;Pintora y ceramista española;https://es.wikipedia.org/wiki/Pilar_Aranda_Nicol%C3%A1s;;1914-06-28T00:00:00Z;1997-05-19T00:00:00Z;
Plaza Teodora Lamadrid;Mujer;Teodora Lamadrid;;;actriz española;https://es.wikipedia.org/wiki/Teodora_Lamadrid;http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20del%20Romanticismo%20-%20CE0068%20-%20Teodora%20Lamadrid%20en%20Adriana%20Lecouvreur.jpg;1820-11-26T00:00:00Z;1896-04-21T00:00:00Z;
Calle Pilar Miró;Mujer;Pilar Miró;;;cineasta española (1940-1997);https://es.wikipedia.org/wiki/Pilar_Mir%C3%B3;http://commons.wikimedia.org/wiki/Special:FilePath/%28Pilar%20Mir%C3%B3%29%20Rosa%20Conde%20en%20la%20toma%20de%20posesi%C3%B3n%20del%20director%20general%20de%20TVE.%20Pool%20Moncloa.%2017%20de%20enero%20de%201989%20%28cropped%29.jpeg;1940-04-20T00:00:00Z;1997-10-19T00:00:00Z;
Andador Amparo Poch;Mujer;Amparo Poch;;;;https://es.wikipedia.org/wiki/Amparo_Poch_y_Gasc%C3%B3n;;;;
Calle Marianela García Villas;Mujer;Marianela García Villas;;;;https://es.wikipedia.org/wiki/Marianella_Garc%C3%ADa_Villas;;;;
Calle Madres de la Plaza de Mayo;Mujer;Madres de Plaza de Mayo;;;asociación argentina formada durante la última dictadura militar;https://es.wikipedia.org/wiki/Madres_de_Plaza_de_Mayo;http://commons.wikimedia.org/wiki/Special:FilePath/2%C2%AA%20Marcha%20de%20la%20Resistencia%209%20y%2010%20diciembre%201982.jpg;;;
Calle de Agustina Atienza Cobos;Mujer;Agustina Atienza Cobos;;;;;;;;
Calle de Nuestra Señora de Salz;Mujer;Nuestra Señora de Salz;1.0;;;https://es.wikipedia.org/wiki/Nuestra_se%C3%B1ora_Virgen_del_Salz;;;;
Calle de Duquesa Villahermosa;Mujer;María del Carmen Azlor de Aragón e Idiáquez;;;Noble española del siglo XIX;https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Carmen_Azlor_de_Arag%C3%B3n_e_Idi%C3%A1quez;http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20Arqueol%C3%B3gico%20Nacional%20-%202007-72-13%20-%20Duquesa%20de%20Villahermosa.jpg;1841-12-30T00:00:00Z;1905-11-05T00:00:00Z;
Calle de Santa Teresita;Mujer;Santa Teresita;1.0;;;;;;;
Calle de Nuestra Señora de Covadonga;Mujer;Nuestra Señora de Covadonga;1.0;;;;;;;
Calle Nuestra Señora de Begoña;Mujer;Nuestra Señora de Begoña;1.0;;Advocación mariana;https://es.wikipedia.org/wiki/Nuestra_Se%C3%B1ora_de_Bego%C3%B1a;http://commons.wikimedia.org/wiki/Special:FilePath/Tallabegona.jpg;;;
Calle de Constancia de Sicilia;Mujer;Constanza II de Sicilia;;;Reina de Sicilia (1282-1285);https://es.wikipedia.org/wiki/Constanza_II_de_Sicilia;http://commons.wikimedia.org/wiki/Special:FilePath/D.%20Constan%C3%A7a%20de%20Hohenstaufen%2C%20Rainha%20de%20Arag%C3%A3o%20-%20The%20Portuguese%20Genealogy%20%28Genealogia%20dos%20Reis%20de%20Portugal%29.png;1247-01-01T00:00:00Z;1302-04-17T00:00:00Z;
Calle de Santa Rita de Casia;Mujer;Santa Rita de Casia;1.0;;;;;;;
Calle de Santa Orosia;Mujer;Orosia;1.0;;santa cristiana;https://es.wikipedia.org/wiki/Orosia;http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20eurosia.jpg;0864-01-01T00:00:00Z;0880-01-01T00:00:00Z;
Calle Nuestra Señora de Bonaria;Mujer;Nuestra Señora de Bonaria;1.0;;;;;;;
Calle Pilar Sinués y Navarro;Mujer;María del Pilar Sinués;;;escritora española;https://es.wikipedia.org/wiki/Mar%C3%ADa_del_Pilar_Sinu%C3%A9s;http://commons.wikimedia.org/wiki/Special:FilePath/Vallejo-Retrato%20de%20Mar%C3%ADa%20del%20Pilar%20Sinues%20y%20Navarro.jpg;1835-12-19T00:00:00Z;1893-11-20T00:00:00Z;
Calle Madre Teresa de Calcuta;Mujer;Teresa de Calcuta;1.0;;santa católica de origen albanés (1910-1997);https://es.wikipedia.org/wiki/Teresa_de_Calcuta;http://commons.wikimedia.org/wiki/Special:FilePath/MotherTeresa%20090.jpg;1910-08-26T00:00:00Z;1997-09-05T00:00:00Z;
Calle Isabel Ram;Mujer;Isabel Ram;;;;https://es.wikipedia.org/wiki/Isabel_de_la_Caballer%C3%ADa;;;;
Andador Aurora Tarragual Beltrán;Mujer;Aurora Tarragual Beltrán;;;;;;;;
Calle María Guerrero;Mujer;María Guerrero;;;actriz española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Guerrero;http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Guerrero%201912.png;1867-04-17T00:00:00Z;1928-01-23T00:00:00Z;
Calle de Santa María Reina;Mujer;María;1.0;;madre de Jesús de Nazaret;https://es.wikipedia.org/wiki/Mar%C3%ADa_(madre_de_Jes%C3%BAs);http://commons.wikimedia.org/wiki/Special:FilePath/Duccio%20The-Madonna-and-Child-128.jpg;-0100-01-01T00:00:00Z;0100-01-01T00:00:00Z;
Calle María Auxiliadora;Mujer;María Auxiliadora;1.0;;título dado a la Virgen María por los cristianos;https://es.wikipedia.org/wiki/Mar%C3%ADa_Auxiliadora;;;;
Calle Emmeline Pankhurst;Mujer;Emmeline Pankhurst;;;activista inglesa;https://es.wikipedia.org/wiki/Emmeline_Pankhurst;http://commons.wikimedia.org/wiki/Special:FilePath/Emmeline%20Pankhurst%2C%20seated%20%281913%29.jpg;1858-07-15T00:00:00Z;1928-06-14T00:00:00Z;
Calle Emilia Pardo Bazán;Mujer;Emilia Pardo Bazán;;;escritora española;https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n;http://commons.wikimedia.org/wiki/Special:FilePath/1921-05-21%2C%20La%20Esfera%2C%20Condesa%20de%20Pardo%20Baz%C3%A1n%2C%20Gamonal.jpg;1851-09-16T00:00:00Z;1921-05-12T00:00:00Z;
Andador Pilar Cuartero Molinero;Mujer;Pilar Cuartero;;;maestra española;https://es.wikipedia.org/wiki/Pilar_Cuartero;;1906-01-01T00:00:00Z;1995-01-01T00:00:00Z;
Calle Sor Juana de la Cruz;Mujer;Juana Cruz de la Casa;1.0;;torera española (1917-1981);https://es.wikipedia.org/wiki/Juana_Cruz;;1917-02-12T00:00:00Z;1981-05-18T00:00:00Z;
Calle de Sáiz de Otero;Mujer;Concepción Saiz Otero;;;pedagoga y profesora;https://es.wikipedia.org/wiki/Concepci%C3%B3n_Saiz_Otero;http://commons.wikimedia.org/wiki/Special:FilePath/Concepci%C3%B3n%20Saiz%20Otero%20-%201917.JPG;1851-05-22T00:00:00Z;1934-03-01T00:00:00Z;
Calle Concepción Sáiz de Otero;Mujer;Concepción Saiz Otero;;;pedagoga y profesora;https://es.wikipedia.org/wiki/Concepci%C3%B3n_Saiz_Otero;http://commons.wikimedia.org/wiki/Special:FilePath/Concepci%C3%B3n%20Saiz%20Otero%20-%201917.JPG;1851-05-22T00:00:00Z;1934-03-01T00:00:00Z;
Calle Rosa Chacel;Mujer;Rosa Chacel;;;escritora española de la Generación del 27;https://es.wikiquote.org/wiki/Rosa_Chacel;http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Chacel.jpg;1898-06-03T00:00:00Z;1994-07-27T00:00:00Z;
Calle María Espinosa;Mujer;María Espinosa de los Monteros;;;feminista española;https://es.wikipedia.org/wiki/Mar%C3%ADa_Espinosa_de_los_Monteros;http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Espinosa%20de%20los%20Monteros.jpg;1875-05-13T00:00:00Z;1946-12-13T00:00:00Z;
